"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-2020","county","us-county-2020:01085","01085","Lowndes County, AL",2010,11299,"resident population (denominator of published adherence rates)",6217,55.02,,,,,,1854.65,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01087","01087","Macon County, AL",2010,21452,"resident population (denominator of published adherence rates)",9583,44.67,,,,,,1576.44,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01089","01089","Madison County, AL",2010,334811,"resident population (denominator of published adherence rates)",168830,50.43,,,,,,2076.14,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01091","01091","Marengo County, AL",2010,21027,"resident population (denominator of published adherence rates)",16244,77.25,,,,,,2530.16,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01093","01093","Marion County, AL",2010,30776,"resident population (denominator of published adherence rates)",18828,61.18,,,,,,1922.66,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01095","01095","Marshall County, AL",2010,93019,"resident population (denominator of published adherence rates)",60942,65.52,,,,,,1465.53,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01097","01097","Mobile County, AL",2010,412992,"resident population (denominator of published adherence rates)",253133,61.29,,,,,,3184.06,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01099","01099","Monroe County, AL",2010,23068,"resident population (denominator of published adherence rates)",14959,64.85,,,,,,2656.47,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01101","01101","Montgomery County, AL",2010,229363,"resident population (denominator of published adherence rates)",159955,69.74,,,,,,2034.05,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01103","01103","Morgan County, AL",2010,119490,"resident population (denominator of published adherence rates)",83260,69.68,,,,,,1501.34,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01105","01105","Perry County, AL",2010,10591,"resident population (denominator of published adherence rates)",5710,53.91,,,,,,1863.94,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01107","01107","Pickens County, AL",2010,19746,"resident population (denominator of published adherence rates)",13500,68.37,,,,,,2282.84,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:01109","01109","Pike County, AL",2010,32899,"resident population (denominator of published adherence rates)",16755,50.93,,,,,,1740.65,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
