"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:001","001","Far North District",2013,48138,"total people with a stated religious-affiliation response",29973,62.26,18165,37.74,60,12.46,0.01,6686.43,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:001","001","Far North District",2018,65250,"total people with a stated religious-affiliation response",35496,54.4,29754,45.6,60,9.2,0.01,6686.43,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:001","001","Far North District",2023,71430,"total people with a stated religious-affiliation response",34695,48.57,36735,51.43,60,8.4,0.01,6686.43,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:002","002","Whangarei District",2013,69531,"total people with a stated religious-affiliation response",38829,55.84,30702,44.16,47,6.76,0.02,2711.45,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:002","002","Whangarei District",2018,90960,"total people with a stated religious-affiliation response",43572,47.9,47388,52.1,47,5.17,0.02,2711.45,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:002","002","Whangarei District",2023,96678,"total people with a stated religious-affiliation response",42750,44.22,53928,55.78,47,4.86,0.02,2711.45,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:003","003","Kaipara District",2013,17337,"total people with a stated religious-affiliation response",10011,57.74,7326,42.26,26,15,0.01,3109.03,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:003","003","Kaipara District",2018,22869,"total people with a stated religious-affiliation response",11004,48.12,11865,51.88,26,11.37,0.01,3109.03,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:003","003","Kaipara District",2023,25899,"total people with a stated religious-affiliation response",11391,43.98,14508,56.02,26,10.04,0.01,3109.03,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:011","011","Thames-Coromandel District",2013,24288,"total people with a stated religious-affiliation response",13074,53.83,11214,46.17,32,13.18,0.01,2207.59,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:011","011","Thames-Coromandel District",2018,29895,"total people with a stated religious-affiliation response",13629,45.59,16266,54.41,32,10.7,0.01,2207.59,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:011","011","Thames-Coromandel District",2023,31995,"total people with a stated religious-affiliation response",13170,41.16,18825,58.84,32,10,0.01,2207.59,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:012","012","Hauraki District",2013,16389,"total people with a stated religious-affiliation response",8598,52.46,7791,47.54,20,12.2,0.02,1270.16,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:012","012","Hauraki District",2018,20022,"total people with a stated religious-affiliation response",9021,45.06,11001,54.94,20,9.99,0.02,1270.16,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:012","012","Hauraki District",2023,21318,"total people with a stated religious-affiliation response",8745,41.02,12573,58.98,20,9.38,0.02,1270.16,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:013","013","Waikato District",2013,57381,"total people with a stated religious-affiliation response",30153,52.55,27228,47.45,50,8.71,0.01,4404.08,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:013","013","Waikato District",2018,75618,"total people with a stated religious-affiliation response",34890,46.14,40728,53.86,50,6.61,0.01,4404.08,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:013","013","Waikato District",2023,85968,"total people with a stated religious-affiliation response",37596,43.73,48372,56.27,50,5.82,0.01,4404.08,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:015","015","Matamata-Piako District",2013,29412,"total people with a stated religious-affiliation response",16530,56.2,12882,43.8,33,11.22,0.02,1755.35,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:015","015","Matamata-Piako District",2018,34404,"total people with a stated religious-affiliation response",16719,48.6,17685,51.4,33,9.59,0.02,1755.35,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:015","015","Matamata-Piako District",2023,37098,"total people with a stated religious-affiliation response",16539,44.58,20559,55.42,33,8.9,0.02,1755.35,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:016","016","Hamilton City",2013,130149,"total people with a stated religious-affiliation response",75993,58.39,54156,41.61,95,7.3,0.86,110.37,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:016","016","Hamilton City",2018,160911,"total people with a stated religious-affiliation response",86142,53.53,74769,46.47,95,5.9,0.86,110.37,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:016","016","Hamilton City",2023,174741,"total people with a stated religious-affiliation response",91152,52.16,83589,47.84,95,5.44,0.86,110.37,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:017","017","Waipa District",2013,43554,"total people with a stated religious-affiliation response",24333,55.87,19221,44.13,37,8.5,0.03,1470.09,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:017","017","Waipa District",2018,53241,"total people with a stated religious-affiliation response",25770,48.4,27471,51.6,37,6.95,0.03,1470.09,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:017","017","Waipa District",2023,58686,"total people with a stated religious-affiliation response",26025,44.35,32661,55.65,37,6.3,0.03,1470.09,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:018","018","Ōtorohanga District",2013,8352,"total people with a stated religious-affiliation response",4404,52.73,3948,47.27,10,11.97,0.01,1999.15,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:018","018","Ōtorohanga District",2018,10104,"total people with a stated religious-affiliation response",4497,44.51,5607,55.49,10,9.9,0.01,1999.15,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:018","018","Ōtorohanga District",2023,10410,"total people with a stated religious-affiliation response",4164,40,6246,60,10,9.61,0.01,1999.15,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:019","019","South Waikato District",2013,19920,"total people with a stated religious-affiliation response",11328,56.87,8592,43.13,26,13.05,0.01,1818.88,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:019","019","South Waikato District",2018,24042,"total people with a stated religious-affiliation response",11862,49.34,12180,50.66,26,10.81,0.01,1818.88,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:019","019","South Waikato District",2023,25044,"total people with a stated religious-affiliation response",11157,44.55,13887,55.45,26,10.38,0.01,1818.88,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:020","020","Waitomo District",2013,8109,"total people with a stated religious-affiliation response",4527,55.83,3582,44.17,13,16.03,0,3534.86,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:020","020","Waitomo District",2018,9303,"total people with a stated religious-affiliation response",4356,46.82,4947,53.18,13,13.97,0,3534.86,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:020","020","Waitomo District",2023,9585,"total people with a stated religious-affiliation response",4212,43.94,5373,56.06,13,13.56,0,3534.86,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:021","021","Taupo District",2013,30261,"total people with a stated religious-affiliation response",16833,55.63,13428,44.37,31,10.24,0,6333.34,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:021","021","Taupo District",2018,37203,"total people with a stated religious-affiliation response",17892,48.09,19311,51.91,31,8.33,0,6333.34,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:021","021","Taupo District",2023,40296,"total people with a stated religious-affiliation response",18009,44.69,22287,55.31,31,7.69,0,6333.34,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:022","022","Western Bay of Plenty District",2013,40176,"total people with a stated religious-affiliation response",22974,57.18,17202,42.82,25,6.22,0.01,1944.36,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:022","022","Western Bay of Plenty District",2018,50904,"total people with a stated religious-affiliation response",24876,48.87,26028,51.13,25,4.91,0.01,1944.36,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:022","022","Western Bay of Plenty District",2023,56184,"total people with a stated religious-affiliation response",25416,45.24,30768,54.76,25,4.45,0.01,1944.36,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:023","023","Tauranga City",2013,107340,"total people with a stated religious-affiliation response",60270,56.15,47070,43.85,69,6.43,0.49,141.91,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:023","023","Tauranga City",2018,137130,"total people with a stated religious-affiliation response",67416,49.16,69714,50.84,69,5.03,0.49,141.91,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:023","023","Tauranga City",2023,152844,"total people with a stated religious-affiliation response",70713,46.26,82131,53.74,69,4.51,0.49,141.91,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:024","024","Rotorua District",2013,57687,"total people with a stated religious-affiliation response",32988,57.18,24699,42.82,59,10.23,0.02,2409.31,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:024","024","Rotorua District",2018,71877,"total people with a stated religious-affiliation response",36039,50.14,35838,49.86,59,8.21,0.02,2409.31,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:024","024","Rotorua District",2023,74058,"total people with a stated religious-affiliation response",34557,46.66,39501,53.34,59,7.97,0.02,2409.31,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:025","025","Whakatane District",2013,29148,"total people with a stated religious-affiliation response",17481,59.97,11667,40.03,28,9.61,0.01,4444.47,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:025","025","Whakatane District",2018,35700,"total people with a stated religious-affiliation response",18525,51.89,17175,48.11,28,7.84,0.01,4444.47,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:025","025","Whakatane District",2023,37149,"total people with a stated religious-affiliation response",17772,47.84,19377,52.16,28,7.54,0.01,4444.47,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:026","026","Kawerau District",2013,5412,"total people with a stated religious-affiliation response",3327,61.47,2085,38.53,10,18.48,0.35,28.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:026","026","Kawerau District",2018,7146,"total people with a stated religious-affiliation response",3654,51.13,3492,48.87,10,13.99,0.35,28.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:026","026","Kawerau District",2023,7539,"total people with a stated religious-affiliation response",3516,46.64,4023,53.36,10,13.26,0.35,28.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:027","027","Ōpōtiki District",2013,7185,"total people with a stated religious-affiliation response",4842,67.39,2343,32.61,8,11.13,0,3089.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:027","027","Ōpōtiki District",2018,9276,"total people with a stated religious-affiliation response",5367,57.86,3909,42.14,8,8.62,0,3089.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:027","027","Ōpōtiki District",2023,10089,"total people with a stated religious-affiliation response",5310,52.63,4779,47.37,8,7.93,0,3089.8,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:028","028","Gisborne District",2013,38958,"total people with a stated religious-affiliation response",23928,61.42,15030,38.58,44,11.29,0.01,8385.06,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:028","028","Gisborne District",2018,47517,"total people with a stated religious-affiliation response",24618,51.81,22899,48.19,44,9.26,0.01,8385.06,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:028","028","Gisborne District",2023,51135,"total people with a stated religious-affiliation response",23679,46.31,27456,53.69,44,8.6,0.01,8385.06,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:029","029","Wairoa District",2013,7173,"total people with a stated religious-affiliation response",5199,72.48,1974,27.52,11,15.34,0,4078.69,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:029","029","Wairoa District",2018,8367,"total people with a stated religious-affiliation response",5343,63.86,3024,36.14,11,13.15,0,4078.69,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:029","029","Wairoa District",2023,8826,"total people with a stated religious-affiliation response",5004,56.7,3822,43.3,11,12.46,0,4078.69,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:030","030","Hastings District",2013,66438,"total people with a stated religious-affiliation response",40686,61.24,25752,38.76,57,8.58,0.01,5226.7,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:030","030","Hastings District",2018,81537,"total people with a stated religious-affiliation response",43731,53.63,37806,46.37,57,6.99,0.01,5226.7,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:030","030","Hastings District",2023,85965,"total people with a stated religious-affiliation response",42735,49.71,43230,50.29,57,6.63,0.01,5226.7,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:031","031","Napier City",2013,52869,"total people with a stated religious-affiliation response",29757,56.28,23112,43.72,39,7.38,0.37,105.05,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:031","031","Napier City",2018,62241,"total people with a stated religious-affiliation response",29667,47.66,32574,52.34,39,6.27,0.37,105.05,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:031","031","Napier City",2023,64695,"total people with a stated religious-affiliation response",28578,44.17,36117,55.83,39,6.03,0.37,105.05,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:032","032","Central Hawke's Bay District",2013,11808,"total people with a stated religious-affiliation response",6945,58.82,4863,41.18,16,13.55,0,3332.9,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:032","032","Central Hawke's Bay District",2018,14142,"total people with a stated religious-affiliation response",6963,49.24,7179,50.76,16,11.31,0,3332.9,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:032","032","Central Hawke's Bay District",2023,15480,"total people with a stated religious-affiliation response",6708,43.33,8772,56.67,16,10.34,0,3332.9,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:033","033","New Plymouth District",2013,68661,"total people with a stated religious-affiliation response",38193,55.63,30468,44.37,51,7.43,0.02,2205.49,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:033","033","New Plymouth District",2018,80679,"total people with a stated religious-affiliation response",38571,47.81,42108,52.19,51,6.32,0.02,2205.49,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
"NZ","nz-ta-2025","territorial_authority","nz-ta-2025:033","033","New Plymouth District",2023,87000,"total people with a stated religious-affiliation response",37992,43.67,49008,56.33,51,5.86,0.02,2205.49,,"current committed nz_places.json snapshot","statsnz-cen23-tbt-008-religion-ta-2013-2023;statsnz-ta-boundaries-2025;osm-nz-places-current-cleaned","current_place_counts_repeated_across_census_years"
