"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","printed_population_total","religion_universe_deviation","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag","composition"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-086","MY-DOSM-marang","Marang",2000,83284,"Agama/ Religion",83284,0,83269,99.9819893376879,15,0.0180106623120888,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=81776;Christianity=52;Buddhism=1299;Hinduism=61;Others=81;No Religion/Unknown=15"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-086","MY-DOSM-marang","Marang",2010,95283,"Agama/ Religion",95283,0,95230,99.9443762266092,53,0.0556237733908462,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=93147;Christianity=215;Buddhism=1659;Hinduism=172;Others=37;No Religion/Unknown=53"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-086","MY-DOSM-marang","Marang",2020,116605,"Agama/ Religion",116605,0,116518,99.9253891342567,87,0.0746108657433215,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=114807;Christianity=312;Buddhism=1259;Hinduism=79;Others=61;No Religion/Unknown=87"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-087","MY-DOSM-marudi","Marudi",1991,71545,"Agama/ Religion",71958,-413,67941,94.962610944161,3604,5.03738905583898,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=8068;Christianity=39810;Buddhism=2210;Hinduism=34;Others=17819;No Religion/Unknown=3604"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-087","MY-DOSM-marudi","Marudi",2000,71713,"Agama/ Religion",71713,0,67626,94.3008938407262,4087,5.69910615927377,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=7192;Christianity=49597;Buddhism=3142;Hinduism=29;Others=7666;No Religion/Unknown=4087"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-087","MY-DOSM-marudi","Marudi",2010,62883,"Agama/ Religion",62883,0,52832,84.0163478205556,10051,15.9836521794444,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=8397;Christianity=39156;Buddhism=110;Hinduism=43;Others=5126;No Religion/Unknown=10051"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-087","MY-DOSM-marudi","Marudi",2020,18838,"Agama/ Religion",18838,0,18751,99.5381675337085,87,0.461832466291538,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=4999;Christianity=12204;Buddhism=1461;Hinduism=8;Others=79;No Religion/Unknown=87"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-088","MY-DOSM-matu","Matu",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-088","MY-DOSM-matu","Matu",2000,11183,"Agama/ Religion",11183,0,10975,98.1400339801484,208,1.85996601985156,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=9530;Christianity=1076;Buddhism=359;Others=10;No Religion/Unknown=208"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-088","MY-DOSM-matu","Matu",2010,16952,"Agama/ Religion",16952,0,15775,93.056866446437,1177,6.943133553563,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=10780;Christianity=4964;Buddhism=3;Others=28;No Religion/Unknown=1177"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-088","MY-DOSM-matu","Matu",2020,16316,"Agama/ Religion",16316,0,16221,99.4177494483942,95,0.582250551605786,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=12345;Christianity=3685;Buddhism=174;Others=17;No Religion/Unknown=95"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-089","MY-DOSM-melaka-tengah","Melaka Tengah",1991,294850,"Agama/ Religion",296897,-2047,293458,99.5278955401051,1392,0.472104459894862,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=156247;Christianity=15537;Buddhism=100521;Hinduism=10832;Others=10321;No Religion/Unknown=1392"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-089","MY-DOSM-melaka-tengah","Melaka Tengah",2000,371263,"Agama/ Religion",371263,0,369878,99.6269490899982,1385,0.373050910001805,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=216420;Christianity=19311;Buddhism=114969;Hinduism=13303;Others=5875;No Religion/Unknown=1385"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-089","MY-DOSM-melaka-tengah","Melaka Tengah",2010,484885,"Agama/ Religion",484885,0,482420,99.4916320364622,2465,0.508367963537746,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=289800;Christianity=20554;Buddhism=150888;Hinduism=19278;Others=1900;No Religion/Unknown=2465"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-089","MY-DOSM-melaka-tengah","Melaka Tengah",2020,597135,"Agama/ Religion",597135,0,575160,96.3199276545505,21975,3.68007234544952,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=378361;Christianity=21928;Buddhism=150336;Hinduism=21419;Others=3116;No Religion/Unknown=21975"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-090","MY-DOSM-mersing","Mersing",1991,63246,"Agama/ Religion",63643,-397,62648,99.0544856591721,598,0.945514340827878,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=51501;Christianity=229;Buddhism=7059;Hinduism=708;Others=3151;No Religion/Unknown=598"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-090","MY-DOSM-mersing","Mersing",2000,67605,"Agama/ Religion",67605,0,67434,99.7470601286887,171,0.252939871311294,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=57349;Christianity=539;Buddhism=6003;Hinduism=644;Others=2899;No Religion/Unknown=171"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-090","MY-DOSM-mersing","Mersing",2010,69028,"Agama/ Religion",69028,0,66459,96.2783218404126,2569,3.72167815958741,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=57489;Christianity=890;Buddhism=7379;Hinduism=630;Others=71;No Religion/Unknown=2569"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-090","MY-DOSM-mersing","Mersing",2020,78195,"Agama/ Religion",78195,0,77091,98.5881450220602,1104,1.41185497793977,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=67527;Christianity=992;Buddhism=6953;Hinduism=1128;Others=491;No Religion/Unknown=1104"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-091","MY-DOSM-miri","Miri",1991,160133,"Agama/ Religion",161373,-1240,146264,91.3390743944096,13869,8.66092560559035,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=49773;Christianity=56078;Buddhism=26831;Hinduism=282;Others=13300;No Religion/Unknown=13869"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-091","MY-DOSM-miri","Miri",2000,221055,"Agama/ Religion",221055,0,212209,95.9982809707991,8846,4.00171902920088,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=72398;Christianity=89394;Buddhism=36319;Hinduism=312;Others=13786;No Religion/Unknown=8846"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-091","MY-DOSM-miri","Miri",2010,290274,"Agama/ Religion",290274,0,279939,96.4395708881953,10335,3.56042911180471,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=92932;Christianity=159871;Buddhism=19318;Hinduism=551;Others=7267;No Religion/Unknown=10335"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-091","MY-DOSM-miri","Miri",2020,248877,"Agama/ Religion",248877,0,243140,97.6948452448398,5737,2.30515475516018,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=70749;Christianity=127372;Buddhism=43923;Hinduism=353;Others=743;No Religion/Unknown=5737"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-092","MY-DOSM-muallim","Muallim",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-092","MY-DOSM-muallim","Muallim",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-092","MY-DOSM-muallim","Muallim",2010,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-092","MY-DOSM-muallim","Muallim",2020,76688,"Agama/ Religion",76688,0,74828,97.5745879407469,1860,2.42541205925308,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=55526;Christianity=4758;Buddhism=6218;Hinduism=7269;Others=1057;No Religion/Unknown=1860"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-093","MY-DOSM-muar","Muar",1991,299741,"Agama/ Religion",301804,-2063,298113,99.456864426288,1628,0.543135573711971,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=171661;Christianity=3190;Buddhism=92168;Hinduism=10211;Others=20883;No Religion/Unknown=1628"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-093","MY-DOSM-muar","Muar",2000,330355,"Agama/ Religion",330355,0,328940,99.5716728973377,1415,0.428327102662288,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=203987;Christianity=3439;Buddhism=97478;Hinduism=10128;Others=13908;No Religion/Unknown=1415"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-093","MY-DOSM-muar","Muar",2010,239027,"Agama/ Religion",239027,0,236473,98.9315014621779,2554,1.06849853782209,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=139857;Christianity=2344;Buddhism=86046;Hinduism=6906;Others=1320;No Religion/Unknown=2554"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-093","MY-DOSM-muar","Muar",2020,314776,"Agama/ Religion",314776,0,313873,99.713129336417,903,0.286870663582992,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=196033;Christianity=5137;Buddhism=101002;Hinduism=10155;Others=1546;No Religion/Unknown=903"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-094","MY-DOSM-mukah","Mukah",1991,41743,"Agama/ Religion",41831,-88,38648,92.5855832115564,3095,7.41441678844357,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=9796;Christianity=13181;Buddhism=1044;Hinduism=13;Others=14614;No Religion/Unknown=3095"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-094","MY-DOSM-mukah","Mukah",2000,44837,"Agama/ Religion",44837,0,39998,89.2075741017463,4839,10.7924258982537,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=11161;Christianity=17742;Buddhism=1183;Hinduism=15;Others=9897;No Religion/Unknown=4839"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-094","MY-DOSM-mukah","Mukah",2010,41481,"Agama/ Religion",41481,0,38343,92.4350907644464,3138,7.56490923555363,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=17551;Christianity=14683;Buddhism=2082;Hinduism=41;Others=3986;No Religion/Unknown=3138"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-094","MY-DOSM-mukah","Mukah",2020,42275,"Agama/ Religion",42275,0,40478,95.7492607924305,1797,4.25073920756949,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=19930;Christianity=17566;Buddhism=1708;Hinduism=58;Others=1216;No Religion/Unknown=1797"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-095","MY-DOSM-nabawan","Nabawan",1991,19882,"Agama/ Religion",19999,-117,19657,98.8683231063273,225,1.13167689367267,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed;religion_universe_differs_from_printed_population_total","Islam=5206;Christianity=13956;Buddhism=486;Hinduism=9;No Religion/Unknown=225"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-095","MY-DOSM-nabawan","Nabawan",2000,22943,"Agama/ Religion",23944,-1001,22840,99.5510613258946,103,0.448938674105392,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=4354;Christianity=18177;Buddhism=201;Hinduism=2;Others=106;No Religion/Unknown=103"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-095","MY-DOSM-nabawan","Nabawan",2010,32913,"Agama/ Religion",31807,1106,30660,93.1546805213745,2253,6.84531947862547,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=7623;Christianity=21738;Buddhism=186;Hinduism=6;Others=1107;No Religion/Unknown=2253"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-095","MY-DOSM-nabawan","Nabawan",2020,28350,"Agama/ Religion",28349,1,28338,99.957671957672,12,0.0423280423280423,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=7471;Christianity=20768;Buddhism=22;Hinduism=76;Others=1;No Religion/Unknown=12"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-097","MY-DOSM-pakan","Pakan",1991,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-097","MY-DOSM-pakan","Pakan",2000,,"Agama/ Religion",,,,,,,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;source_cell_unavailable_as_printed",
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-097","MY-DOSM-pakan","Pakan",2010,15139,"Agama/ Religion",15139,0,14635,96.6708501222009,504,3.32914987779906,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=241;Christianity=14126;Buddhism=3;Hinduism=15;Others=250;No Religion/Unknown=504"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-097","MY-DOSM-pakan","Pakan",2020,15462,"Agama/ Religion",15462,0,14084,91.0878282240331,1378,8.91217177596689,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;partial_category_null_as_printed","Islam=204;Christianity=13654;Buddhism=62;Others=164;No Religion/Unknown=1378"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-098","MY-DOSM-papar","Papar",1991,59457,"Agama/ Religion",59473,-16,58161,97.8202734749483,1296,2.17972652505172,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=36732;Christianity=17416;Buddhism=3106;Hinduism=101;Others=806;No Religion/Unknown=1296"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-098","MY-DOSM-papar","Papar",2000,88626,"Agama/ Religion",88626,0,87966,99.2552975424819,660,0.74470245751811,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=57952;Christianity=25796;Buddhism=3596;Hinduism=82;Others=540;No Religion/Unknown=660"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-098","MY-DOSM-papar","Papar",2010,124420,"Agama/ Religion",124420,0,119462,96.0151101109146,4958,3.98488988908536,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=84350;Christianity=30492;Buddhism=4066;Hinduism=31;Others=523;No Religion/Unknown=4958"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-098","MY-DOSM-papar","Papar",2020,150667,"Agama/ Religion",150667,0,150531,99.9097347129763,136,0.0902652870237013,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=105614;Christianity=40381;Buddhism=4330;Hinduism=89;Others=117;No Religion/Unknown=136"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-099","MY-DOSM-pasir-mas","Pasir Mas",1991,150026,"Agama/ Religion",150035,-9,149993,99.9780038126725,33,0.0219961873275299,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=145681;Christianity=67;Buddhism=4096;Hinduism=82;Others=67;No Religion/Unknown=33"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-099","MY-DOSM-pasir-mas","Pasir Mas",2000,162312,"Agama/ Religion",162312,0,162308,99.9975356104293,4,0.00246438957070334,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=158378;Christianity=50;Buddhism=3824;Hinduism=12;Others=44;No Religion/Unknown=4"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-099","MY-DOSM-pasir-mas","Pasir Mas",2010,180878,"Agama/ Religion",180878,0,180861,99.9906013998386,17,0.00939860016143478,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=176789;Christianity=102;Buddhism=3902;Hinduism=19;Others=49;No Religion/Unknown=17"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-099","MY-DOSM-pasir-mas","Pasir Mas",2020,230424,"Agama/ Religion",230424,0,229868,99.7587056903795,556,0.241294309620526,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=225777;Christianity=231;Buddhism=3849;Hinduism=5;Others=6;No Religion/Unknown=556"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-100","MY-DOSM-pasir-puteh","Pasir Puteh",1991,96327,"Agama/ Religion",96348,-21,96323,99.9958474778619,4,0.00415252213813365,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=94466;Christianity=20;Buddhism=1787;Hinduism=11;Others=39;No Religion/Unknown=4"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-100","MY-DOSM-pasir-puteh","Pasir Puteh",2000,104404,"Agama/ Religion",104404,0,104403,99.9990421822919,1,0.000957817708133788,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=102893;Christianity=7;Buddhism=1479;Hinduism=4;Others=20;No Religion/Unknown=1"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-100","MY-DOSM-pasir-puteh","Pasir Puteh",2010,113191,"Agama/ Religion",113191,0,113178,99.9885149879407,13,0.0114850120592627,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=111561;Christianity=52;Buddhism=1538;Hinduism=9;Others=18;No Religion/Unknown=13"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-100","MY-DOSM-pasir-puteh","Pasir Puteh",2020,136157,"Agama/ Religion",136157,0,136091,99.9515265465602,66,0.0484734534397791,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=134566;Christianity=166;Buddhism=1244;Hinduism=42;Others=73;No Religion/Unknown=66"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-101","MY-DOSM-pekan","Pekan",1991,86109,"Agama/ Religion",86179,-70,85481,99.2706917976054,628,0.729308202394639,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=77198;Christianity=158;Buddhism=1217;Hinduism=661;Others=6247;No Religion/Unknown=628"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-101","MY-DOSM-pekan","Pekan",2000,97751,"Agama/ Religion",97751,0,96635,98.8583237000133,1116,1.1416762999867,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=86912;Christianity=134;Buddhism=1054;Hinduism=458;Others=8077;No Religion/Unknown=1116"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-101","MY-DOSM-pekan","Pekan",2010,105587,"Agama/ Religion",105587,0,97286,92.1382367147471,8301,7.86176328525292,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=92148;Christianity=260;Buddhism=1276;Hinduism=361;Others=3241;No Religion/Unknown=8301"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-101","MY-DOSM-pekan","Pekan",2020,121158,"Agama/ Religion",121158,0,108736,89.7472721570181,12422,10.2527278429819,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=104598;Christianity=555;Buddhism=1748;Hinduism=1711;Others=124;No Religion/Unknown=12422"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-102","MY-DOSM-penampang","Penampang",1991,86897,"Agama/ Religion",86941,-44,84939,97.7467576556153,1958,2.25324234438473,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=34409;Christianity=39839;Buddhism=8784;Hinduism=307;Others=1600;No Religion/Unknown=1958"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-102","MY-DOSM-penampang","Penampang",2000,131072,"Agama/ Religion",131072,0,129379,98.7083435058594,1693,1.29165649414062,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=54680;Christianity=59084;Buddhism=14072;Hinduism=221;Others=1322;No Religion/Unknown=1693"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-102","MY-DOSM-penampang","Penampang",2010,121934,"Agama/ Religion",121934,0,114764,94.1197697114833,7170,5.88023028851674,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=31696;Christianity=65566;Buddhism=16811;Hinduism=280;Others=411;No Religion/Unknown=7170"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-102","MY-DOSM-penampang","Penampang",2020,162174,"Agama/ Religion",162174,0,161185,99.3901611849002,989,0.609838815099831,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=53607;Christianity=83339;Buddhism=23294;Hinduism=284;Others=661;No Religion/Unknown=989"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-104","MY-DOSM-perak-tengah","Perak Tengah",1991,75571,"Agama/ Religion",75574,-3,75048,99.3079355837557,523,0.692064416244327,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame;religion_universe_differs_from_printed_population_total","Islam=69745;Christianity=173;Buddhism=876;Hinduism=2626;Others=1628;No Religion/Unknown=523"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-104","MY-DOSM-perak-tengah","Perak Tengah",2000,82153,"Agama/ Religion",82153,0,81860,99.643348386547,293,0.356651613452948,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=77325;Christianity=272;Buddhism=931;Hinduism=1676;Others=1656;No Religion/Unknown=293"
"MY","my-osm-adm2-2020-derived","administrative_district","MY-DIST-104","MY-DOSM-perak-tengah","Perak Tengah",2010,99854,"Agama/ Religion",99854,0,97377,97.5193782923068,2477,2.48062170769323,,,,,,,"my-dosm-census-religion-1991-2020","no_religion_line_fused_with_unknown_as_printed;dosm_printed_2020_reporting_frame","Islam=94173;Christianity=1528;Buddhism=145;Hinduism=1429;Others=102;No Religion/Unknown=2477"
