priority,category,id,name,religion,denomination,address,amenity,building,country_code,lat,lng,tags_raw
1,placeholder_name,w923605361,Place of Worship 923605361,unknown,,,,,NZ,-37.04253284166666,174.91893725833333,{}
1,placeholder_name,w923605381,Place of Worship 923605381,unknown,,,,,NZ,-37.04189645,174.9198843833333,{}
1,placeholder_name,w927209358,Place of Worship 927209358,unknown,,,,,NZ,-46.1976883923077,168.86838879230768,{}
1,placeholder_name,w930187693,Place of Worship 930187693,unknown,,,,,NZ,-37.682035516666666,176.226221775,{}
1,placeholder_name,w931352056,Place of Worship 931352056,unknown,,,place_of_worship,yes,NZ,-40.005795536363635,176.56022446363636,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
1,placeholder_name,w932225771,Place of Worship 932225771,unknown,,,,,NZ,-35.229682933333336,173.9495049,{}
1,placeholder_name,w936284881,Place of Worship 936284881,unknown,,,,,NZ,-36.850723442857145,174.7722533857143,{}
1,placeholder_name,w938716895,Place of Worship 938716895,unknown,,,,,NZ,-36.759098916666666,174.5928382333333,{}
1,placeholder_name,w940957548,Place of Worship 940957548,unknown,,,,,NZ,-39.034691210344825,177.42006774827587,{}
1,placeholder_name,w942588062,Place of Worship 942588062,unknown,,,,,NZ,-46.19250472857143,168.86645395714285,{}
1,placeholder_name,w943520581,Place of Worship 943520581,unknown,,,,,NZ,-41.22637845714286,174.8835662142857,{}
1,placeholder_name,w943675493,Place of Worship 943675493,unknown,,,,,NZ,-41.244698722222225,174.79142145555556,{}
1,placeholder_name,w943768260,Place of Worship 943768260,unknown,,,,,NZ,-41.12197035416667,174.83573971666667,{}
1,placeholder_name,w943856054,Place of Worship 943856054,unknown,,,,,NZ,-36.926180457142856,174.8570567,{}
1,placeholder_name,w948321097,Place of Worship 948321097,unknown,,,,,NZ,-36.817253388888886,174.62273352222223,{}
1,placeholder_name,w948321102,Place of Worship 948321102,unknown,,,,,NZ,-36.819420433333335,174.62968014166665,{}
1,placeholder_name,w956983759,Place of Worship 956983759,unknown,,,,,NZ,-36.85366544,174.75812946000002,{}
1,placeholder_name,w960038561,Place of Worship 960038561,unknown,,,,,NZ,-36.60148312,174.59348024,{}
1,placeholder_name,w960045376,Place of Worship 960045376,unknown,,,,,NZ,-41.26019317142857,174.94074867142857,{}
1,placeholder_name,w960045395,Place of Worship 960045395,unknown,,,,,NZ,-41.2605182125,174.9415156875,{}
1,placeholder_name,w960045396,Place of Worship 960045396,unknown,,,,,NZ,-41.260992800000004,174.94329392,{}
1,placeholder_name,w960045398,Place of Worship 960045398,unknown,,,,,NZ,-41.262105,174.94750363333333,{}
1,placeholder_name,w960683658,Place of Worship 960683658,unknown,,,,,NZ,-36.85832736,174.78344132,{}
1,placeholder_name,w962169228,Place of Worship 962169228,unknown,,,,,NZ,-41.26925213076923,174.95222534615385,{}
1,placeholder_name,w962174810,Place of Worship 962174810,unknown,,,,,NZ,-41.27492968,174.94850522,{}
1,placeholder_name,w962553933,Place of Worship 962553933,unknown,,,,,NZ,-37.03880828,174.91836124000002,{}
1,placeholder_name,w962751116,Place of Worship 962751116,unknown,,,,,NZ,-45.87224484,170.49894484,{}
1,placeholder_name,w965158100,Place of Worship 965158100,unknown,,,,,NZ,-37.3761997,175.67673028,{}
1,placeholder_name,w966687483,Place of Worship 966687483,unknown,,,,,NZ,-38.15142646,176.25685632,{}
1,placeholder_name,w968386726,Place of Worship 968386726,unknown,,,,,NZ,-36.99849208333333,174.89382256666667,{}
1,placeholder_name,w970538402,Place of Worship 970538402,unknown,,,,,NZ,-45.84324636,170.50365656,{}
1,placeholder_name,w974475863,Place of Worship 974475863,unknown,,,,,NZ,-39.55026406,174.12129099999999,{}
1,placeholder_name,w975107561,Place of Worship 975107561,unknown,,,,,NZ,-37.03552921428571,174.9206498,{}
1,placeholder_name,w975365477,Place of Worship 975365477,unknown,,,,,NZ,-41.27077383333333,174.7805321111111,{}
1,placeholder_name,w975492878,Place of Worship 975492878,unknown,,,,,NZ,-41.17863644285715,174.82578897142858,{}
1,placeholder_name,w976827535,Place of Worship 976827535,unknown,,,,,NZ,-36.770735079999994,174.59591462,{}
1,placeholder_name,w977104490,Place of Worship 977104490,unknown,,,,,NZ,-36.8775981,174.7361995625,{}
1,placeholder_name,w980476606,Place of Worship 980476606,unknown,,,,,NZ,-36.911836883333336,174.6539356333333,{}
1,placeholder_name,w981416332,Place of Worship 981416332,unknown,,,,,NZ,-43.802737388888886,172.9699945111111,{}
1,placeholder_name,w984776646,Place of Worship 984776646,unknown,,,,,NZ,-37.17850471111112,174.9827784888889,{}
1,placeholder_name,w984841930,Place of Worship 984841930,unknown,,,,,NZ,-40.8969872,175.01025032222222,{}
1,placeholder_name,w985100905,Place of Worship 985100905,unknown,,,,,NZ,-36.9004770875,174.69630575,{}
1,placeholder_name,w987819116,Place of Worship 987819116,unknown,,,,,NZ,-37.889697544444445,175.4658971111111,{}
1,placeholder_name,w988816357,Place of Worship 988816357,unknown,,,,,NZ,-42.3938702,171.25788924,{}
1,placeholder_name,w988816359,Place of Worship 988816359,unknown,,,,,NZ,-42.39762366666667,171.2522905,{}
1,placeholder_name,w989291269,Place of Worship 989291269,unknown,,,,,NZ,-44.68003787142857,169.1377773642857,{}
1,placeholder_name,w98988658,Place of Worship 98988658,unknown,,,,,NZ,-36.89695094285714,174.80894045714285,{}
1,placeholder_name,w991591768,Place of Worship 991591768,unknown,,,,,NZ,-41.24896196666666,173.09223086666668,{}
1,placeholder_name,w991592553,Place of Worship 991592553,unknown,,,,,NZ,-41.249148000000005,173.09140562,{}
1,placeholder_name,w993776412,Place of Worship 993776412,unknown,,,,,NZ,-40.37401478181818,175.59420946363636,{}
1,placeholder_name,w993777261,Place of Worship 993777261,unknown,,,,,NZ,-40.338570242857145,175.62186561428572,{}
1,placeholder_name,w995747591,Place of Worship 995747591,unknown,,,,,NZ,-43.494135299999996,172.2177937,{}
1,placeholder_name,w995977444,Place of Worship 995977444,unknown,,,,,NZ,-43.48099217,171.93180311999998,{}
1,placeholder_name,w995994984,Place of Worship 995994984,unknown,,,,,NZ,-43.481336725,171.935581825,{}
1,placeholder_name,w997065075,Place of Worship 997065075,unknown,,,,,NZ,-37.40257555,175.14356725000002,{}
1,placeholder_name,w997070783,Place of Worship 997070783,unknown,,,,,NZ,-36.88043078333333,174.91185256666665,{}
1,placeholder_name,w997608702,Place of Worship 997608702,unknown,,,,,NZ,-36.88431292,174.62190723999998,{}
1,placeholder_name,w997610465,Place of Worship 997610465,unknown,,,,,NZ,-36.91702664,174.83689027333332,{}
1,placeholder_name,w997796672,Place of Worship 997796672,unknown,,,,,NZ,-41.128279885714285,174.88053994285715,{}
1,placeholder_name,w997796681,Place of Worship 997796681,unknown,,,,,NZ,-41.1329686375,174.87650103750002,{}
1,placeholder_name,w999855404,Place of Worship 999855404,unknown,,,,,NZ,-36.742867483333335,174.721551,{}
1,placeholder_name,w999855420,Place of Worship 999855420,unknown,,,,,NZ,-36.743302140000004,174.7218863,{}
1,placeholder_name,w99998819,Place of Worship 99998819,unknown,,"Te Irirangi Drive, Auckland, 2013",place_of_worship,yes,NZ,-36.959345633333335,174.90469648666667,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
2,hall_centre_house_site,w256521526,Abundant Life Centre / Abundant Life Church Wellington,christian,nondenominational,"71 Abel Smith Street, Wellington, 6011",place_of_worship,yes,NZ,-41.296020320000004,174.7727647,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""nondenominational"", ""religion"": ""christian""}"
2,hall_centre_house_site,w673517317,Abundant Life Community Church,christian,evangelical,"36 Sutherland Road, Tauranga, 3110",place_of_worship,yes,NZ,-37.69174095714286,176.14462564285714,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""evangelical"", ""religion"": ""christian""}"
2,hall_centre_house_site,w200088290,Advance Christian Outreach Centre,christian,pentecostal,"31 Rangatira Street, Taupo, 3330",place_of_worship,yes,NZ,-38.68327424285714,176.09197824285712,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""pentecostal"", ""religion"": ""christian""}"
2,hall_centre_house_site,w618481252,Afrikaanse Christian Church (Wellington) / Plimmerton Hall,christian,methodist,"9 Sunset Parade, Porirua, 5026",place_of_worship,yes,NZ,-41.08222516470588,174.86394985294118,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""methodist"", ""religion"": ""christian"", ""service_times"": ""Su 09:30""}"
2,hall_centre_house_site,w607882199,Agape Wesleyan Methodist Tongan / Jack Dickey Community Hall,christian,methodist,"174 Green Ln W, Auckland, 1051",place_of_worship,yes,NZ,-36.89142195454545,174.7935655090909,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""methodist"", ""religion"": ""christian""}"
2,hall_centre_house_site,n12527833992,Al Iqra Islamic Centre - (Takanini Islamic Centre),muslim,sunni,"12A Tironui Station Road West, Auckland, 2112",place_of_worship,,NZ,-37.0511752,174.9336971,"{""amenity"": ""place_of_worship"", ""denomination"": ""sunni"", ""religion"": ""muslim""}"
2,hall_centre_house_site,n12501069621,Al Mustafa Charity Centre,muslim,,3 Drury Street,place_of_worship,,NZ,-36.9030074,174.6886124,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}"
2,hall_centre_house_site,w778740428,Al Qadiri Islamic Centre Manawatu,muslim,sunni,"24 Jupiter Street, Palmerston North, 4414",place_of_worship,yes,NZ,-40.3291885,175.60283256,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}"
2,hall_centre_house_site,w338625191,All Saints Church Hall,christian,anglican,"4 Peak Road, Kaukapakapa, 0875",place_of_worship,yes,NZ,-36.626866060000005,174.50141466,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""anglican"", ""religion"": ""christian""}"
2,hall_centre_house_site,w333703889,All Saints Community Church,christian,anglican;methodist,"191 Sandwich Road, Hamilton, 3200",place_of_worship,yes,NZ,-37.748649,175.24997051,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""anglican;methodist"", ""religion"": ""christian"", ""wheelchair"": ""yes""}"
2,hall_centre_house_site,w908234827,Anglican Centre,christian,anglican,"18 Eccleston Hill, Wellington, 6011",,yes,NZ,-41.27581383636363,174.77688785454546,"{""building"": ""yes"", ""denomination"": ""anglican"", ""religion"": ""christian""}"
2,hall_centre_house_site,w390019542,Anglican Parish Hall,unknown,anglican,,place_of_worship,yes,NZ,-35.713036699999996,174.32269811999998,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""anglican""}"
2,hall_centre_house_site,w906444789,Aokautere Community Church,christian,anglican,,place_of_worship,yes,NZ,-40.37857414444445,175.64905699999997,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""anglican"", ""religion"": ""christian""}"
2,hall_centre_house_site,w319216791,Assembly Hall Of Jehovah's Witnesses,christian,jehovahs_witness,,place_of_worship,yes,NZ,-37.053478399999996,174.96057655555558,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""jehovahs_witness"", ""religion"": ""christian""}"
2,hall_centre_house_site,w411189369,Atawhai Community Church,christian,baptist,"5 Todd Bush Road, Nelson, 7071",place_of_worship,yes,NZ,-41.21434976875,173.33610493125,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w270737191,Auckland City Central Christian Centre,christian,,"10-14 New North Road, Auckland, 1021",place_of_worship,yes,NZ,-36.86583323333333,174.760379,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w60261078,Avondale Christian Centre,christian,assemblies_of_god,"217 Rosebank Road, Auckland, 1026",place_of_worship,yes,NZ,-36.88925353157895,174.6866831526316,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""assemblies_of_god"", ""religion"": ""christian""}"
2,hall_centre_house_site,w415662923,Avondale Kingdom Hall of Jehovah's Witnesses,christian,jehovahs_witness,22 Saint Georges Road,place_of_worship,yes,NZ,-36.90039475555555,174.69654378888887,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""jehovahs_witness"", ""religion"": ""christian""}"
2,hall_centre_house_site,w627934456,Avonside Community / Living Waters Community Church,christian,,"125 Kerrs Road, Christchurch, 8061",place_of_worship,yes,NZ,-43.52091806,172.6810848,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian"", ""service_times"": ""Su 10:00""}"
2,hall_centre_house_site,w330012955,Baha'i Centre,bahai,,,place_of_worship,yes,NZ,-37.02892558,174.87655858,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""bahai""}"
2,hall_centre_house_site,w390147359,Bahai Centre,bahai,,,place_of_worship,yes,NZ,-35.70803128,174.32561198,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""bahai""}"
2,hall_centre_house_site,w253919413,Baptist Chrich Centre,christian,baptist,,place_of_worship,yes,NZ,-45.535428839999994,169.3061976,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w446429704,Bassett Street Church / Burwood Christian Centre,christian,,"52-54 Bassett Street, Christchurch, 8083",place_of_worship,yes,NZ,-43.49622765,172.6890426,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian"", ""service_times"": ""Su 10:00""}"
2,hall_centre_house_site,w364451789,Bay of Plenty Masonic Centre,unknown,,,place_of_worship,yes,NZ,-37.725624381818186,176.16839872727272,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
2,hall_centre_house_site,w224196253,Beach Christian Centre / Freedom Church,christian,,"100 Beach Road, Waihi Beach, 3611",place_of_worship,yes,NZ,-37.40648217142857,175.93757558571428,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w443763338,Beckenham Methodist Community Church,christian,methodist,"83 Malcolm Avenue, Christchurch, 8023",place_of_worship,yes,NZ,-43.564676,172.64346257142856,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""methodist"", ""religion"": ""christian"", ""service_times"": ""Su 10:00""}"
2,hall_centre_house_site,w682838161,Birkenhead Community Church,christian,nondenominational,"33 Rawene Road, Auckland, 0626",place_of_worship,yes,NZ,-36.8138063,174.72524891428571,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""nondenominational"", ""religion"": ""christian""}"
2,hall_centre_house_site,w474729168,Birkenhead Islamic Centre,muslim,sunni,"79 Onewa Road, Birkenhead",place_of_worship,yes,NZ,-36.81042605555555,174.74132715555555,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""sunni"", ""religion"": ""muslim""}"
2,hall_centre_house_site,w403002954,Blackball Community Church,christian,,"45 Roa Road, Blackball, 7804",place_of_worship,yes,NZ,-42.36278136666667,171.4082748222222,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w619356283,Blockhouse Bay Community Church,christian,evangelical,"76 Dundale Avenue, Auckland, 0600",place_of_worship,yes,NZ,-36.912866253846154,174.7151015,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""evangelical"", ""religion"": ""christian"", ""service_times"": ""Sundays 10.30am""}"
2,hall_centre_house_site,w412590388,Bluestone House,unknown,,,place_of_worship,yes,NZ,-44.39873114,171.2463814,"{""amenity"": ""place_of_worship"", ""building"": ""yes""}"
2,hall_centre_house_site,n5490440444,Botany Christian Centre,christian,,,place_of_worship,,NZ,-36.9627322,174.9019366,"{""amenity"": ""place_of_worship"", ""religion"": ""christian""}"
2,hall_centre_house_site,w215124542,Botany Life Community Church,christian,,"575 Chapel Road, Auckland, 2016",place_of_worship,yes,NZ,-36.9339418,174.9157933,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,n5415482357,BotanyLife Community Church,christian,,"15 Botany Road, Auckland, 2010",place_of_worship,,NZ,-36.8998446,174.9183561,"{""amenity"": ""place_of_worship"", ""religion"": ""christian"", ""service_times"": ""Su 09:00,11:00""}"
2,hall_centre_house_site,w306456803,Bridge Community Church,christian,baptist,"23 McIntyre Road, Auckland, 2022",place_of_worship,yes,NZ,-36.94377196666667,174.78421786666667,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian"", ""service_times"": ""Sundays 10am""}"
2,hall_centre_house_site,w674567185,Bridge Street Christian Centre,christian,,"60 Bridge Street, Whakatāne, 3120",place_of_worship,yes,NZ,-37.96893785555556,176.97611647777777,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w650860321,Brockville Community Church,christian,presbyterian,"274 Brockville Road, Dunedin, 9011",place_of_worship,yes,NZ,-45.8669246,170.4580636,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""presbyterian"", ""religion"": ""christian"", ""service_times"": ""Su 10:00""}"
2,hall_centre_house_site,w518443795,Browns Bay Baha'i Centre,bahai,,,place_of_worship,yes,NZ,-36.72001306,174.7424289,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""bahai""}"
2,hall_centre_house_site,w278747285,Bunnythorpe Community Church,christian,methodist,"1 Baring Street, Palmerston North, 4481",place_of_worship,yes,NZ,-40.28105424285714,175.63167494285716,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""methodist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w139243971,Burnside Elim Community Church,christian,pentecostal,"193 Grahams Road, Christchurch, 8053",place_of_worship,yes,NZ,-43.50114744285714,172.57701407142855,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""pentecostal"", ""religion"": ""christian""}"
2,hall_centre_house_site,n10148971494,Calvary Community Co Seventh-Day Adventist Church,christian,seventh_day_adventist,"12 High Street, Auckland, 1062",place_of_worship,,NZ,-36.9449421,174.8458719,"{""amenity"": ""place_of_worship"", ""denomination"": ""seventh_day_adventist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w383202846,Calvin Community Church,christian,presbyterian,"25 Robertson Street, Gore, 9710",place_of_worship,yes,NZ,-46.105810385714285,168.92774958571428,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""presbyterian"", ""religion"": ""christian""}"
2,hall_centre_house_site,w344478334,Cambridge Elim Christian Centre,christian,pentecostal,"8 Wordsworth Street, Cambridge, 3432",place_of_worship,yes,NZ,-37.901613242857145,175.4723500285714,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""pentecostal"", ""religion"": ""christian""}"
2,hall_centre_house_site,w791944432,Carterton Gospel Hall,christian,brethren,"265 High Street South, Carterton, 5713",place_of_worship,yes,NZ,-41.033201919999996,175.51974776,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""brethren"", ""religion"": ""christian""}"
2,hall_centre_house_site,n8601090266,Catholic Centre,christian,roman_catholic,,,,NZ,-40.3513937,175.6164066,"{""denomination"": ""roman_catholic"", ""religion"": ""christian""}"
2,hall_centre_house_site,w463053976,Catholic Centre,unknown,catholic,,place_of_worship,yes,NZ,-39.0310551,174.1445445,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""catholic""}"
2,hall_centre_house_site,w426266845,Cedar Centre Birkdale & Beachhaven Anglican Church,christian,anglican,"56A Tramway Road, Auckland, 0626",place_of_worship,yes,NZ,-36.79277187058823,174.68954269411765,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""anglican"", ""religion"": ""christian""}"
2,hall_centre_house_site,w102938460,Celebration Centre Church,christian,evangelical,"81 Bickerton Street, Christchurch, 8061",place_of_worship,yes,NZ,-43.51930192857143,172.69395905714285,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""evangelical"", ""religion"": ""christian"", ""service_times"": ""Su 08:30, 09:30, 11:15""}"
2,hall_centre_house_site,w819994566,Centre Church,christian,,"5/9 Hurley Road, Paraparaumu, 5032",place_of_worship,yes,NZ,-40.89651952222223,174.98711419444444,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w295174786,Cession Community Church,christian,,"Depot Lane, Lloyd Elsmore Park, Pakuranga, Auckland, 2010",place_of_worship,yes,NZ,-36.901363079999996,174.90332386,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian"", ""service_times"": ""Sundays 5pm""}"
2,hall_centre_house_site,w354548965,Chanel Centre,christian,catholic,,place_of_worship,yes,NZ,-37.801779838461535,175.2983439,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""catholic"", ""religion"": ""christian""}"
2,hall_centre_house_site,w255997393,Chapel Hill Community Church / The Vine,christian,,"2 Cate Road, Hamilton, 3210",place_of_worship,yes,NZ,-37.732712176470585,175.26832206470587,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w326693132,Christadelphian Hall,christian,,,place_of_worship,yes,NZ,-41.15713142173913,174.8295074521739,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w418396342,Christadelphian Hall,christian,unitarian,,place_of_worship,yes,NZ,-36.90882628,174.67244093999997,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""unitarian"", ""religion"": ""christian""}"
2,hall_centre_house_site,w688817855,Christian Agape Centre,christian,,"169 Symonds Street, Auckland, 1010",place_of_worship,,NZ,-36.86258064,174.76090674,"{""amenity"": ""place_of_worship"", ""religion"": ""christian"", ""service_times"": ""Su 19:00; Th 19:30""}"
2,hall_centre_house_site,n5419461948,Christian Centre Svet,christian,,,place_of_worship,,NZ,-36.8860525,174.7473751,"{""amenity"": ""place_of_worship"", ""religion"": ""christian""}"
2,hall_centre_house_site,w368395933,Christian Community Church,christian,nondenominational,"54 Pascal Street, Palmerston North, 4410",place_of_worship,yes,NZ,-40.35754453846154,175.5989474230769,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""nondenominational"", ""religion"": ""christian""}"
2,hall_centre_house_site,w411855383,Christian Life Centre Oamaru,christian,pentecostal,"17 College Street, Oamaru, 9400",place_of_worship,yes,NZ,-45.07375370909091,170.99172261818183,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""pentecostal"", ""religion"": ""christian""}"
2,hall_centre_house_site,w898919539,Church Hall,christian,presbyterian,"2 Coles Crescent, Auckland, 2110",place_of_worship,yes,NZ,-37.05885985555555,174.93945532222222,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""presbyterian"", ""religion"": ""christian""}"
2,hall_centre_house_site,w376609198,Church Unlimited / Crossroads Community Church,christian,,"10 Mill Road, Whangarei, 0112",place_of_worship,yes,NZ,-35.71490765714286,174.3233747857143,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w377262142,Church and Hall,christian,anglican,"Torquay Street, Kaikoura, 7300",place_of_worship,,NZ,-42.40883262,173.68391182,"{""amenity"": ""place_of_worship"", ""denomination"": ""anglican"", ""religion"": ""christian""}"
2,hall_centre_house_site,w381860189,Church of Christ Community,christian,,"5 Saint Andrew Street, Dunedin, 9016",place_of_worship,yes,NZ,-45.871461239999995,170.5036923,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w338617999,Church of Christ Hall,christian,,"267 Rodney Street, Wellsford, 0900",place_of_worship,yes,NZ,-36.29037975384615,174.5233179,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,n7185760955,Community of the Beatitudes Chapel,christian,roman_catholic,"67 Leithfield Road, Leithfield, Amberley, North Canterbury, New Zealand, 7481",place_of_worship,,NZ,-43.1935684,172.7335044,"{""amenity"": ""place_of_worship"", ""denomination"": ""roman_catholic"", ""religion"": ""christian"", ""service_times"": ""Tuesday to Sunday Mass Times 12:00pm""}"
2,hall_centre_house_site,w769797914,Community of the Beatitudes Chapel,christian,roman_catholic,"67 Leithfield Road, Leithfield, Amberley, North Canterbury, New Zealand, 7481",place_of_worship,yes,NZ,-43.193567566666665,172.73348993333332,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""roman_catholic"", ""religion"": ""christian"", ""service_times"": ""Tuesday to Sunday Mass Times 12:00pm""}"
2,hall_centre_house_site,w327947556,Cornerstone Christian Centre,christian,,,place_of_worship,yes,NZ,-37.20859154,175.87117056,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian"", ""wheelchair"": ""yes""}"
2,hall_centre_house_site,w366404052,Cornerstone Christian Centre,christian,baptist,"79 Matthews Avenue, Kaitaia, 0410",place_of_worship,yes,NZ,-35.107288918181816,173.25962744545453,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian""}"
2,hall_centre_house_site,n9192750588,Crossway Community Church,christian,presbyterian,,place_of_worship,,NZ,-43.517309,172.658346,"{""amenity"": ""place_of_worship"", ""denomination"": ""presbyterian"", ""religion"": ""christian""}"
2,hall_centre_house_site,w333178998,Curio Bay Christian Community Centre,christian,,"41 Mair Road, Curio Bay, 9884",place_of_worship,yes,NZ,-46.662146711111106,169.09610397777777,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""religion"": ""christian""}"
2,hall_centre_house_site,w388974364,Dargaville Baptist Community Church,christian,baptist,"187 Victoria Street, Dargaville, 0310",place_of_worship,yes,NZ,-35.937197420000004,173.87752278,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w388974286,Dargaville Gospel Hall,christian,brethren,"64 Normanby Street, Dargaville, 0310",place_of_worship,yes,NZ,-35.94005377142857,173.86930959999998,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""brethren"", ""religion"": ""christian""}"
2,hall_centre_house_site,n5409158285,Dawate Islam NZ Trust - Birkdale House,muslim,,"134 Birkdale Road, Auckland",place_of_worship,,NZ,-36.7997376,174.7018335,"{""amenity"": ""place_of_worship"", ""religion"": ""islamic""}"
2,hall_centre_house_site,w339847063,Devonport Methodist Church & Centre,christian,methodist,"18 Owens Road, Auckland, 0624",place_of_worship,yes,NZ,-36.82400682666666,174.79774592666666,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""methodist"", ""religion"": ""christian""}"
2,hall_centre_house_site,w354272076,Discovery Christian Centre,christian,presbyterian,"9 Insoll Avenue, Hamilton, 3214",place_of_worship,yes,NZ,-37.76331548461538,175.2900550076923,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""presbyterian"", ""religion"": ""christian""}"
2,hall_centre_house_site,w620535276,Discovery Elim Christian Centre,christian,pentecostal,"148 Major Drive, Lower Hutt, 5010",place_of_worship,yes,NZ,-41.178355860869566,174.93494023043476,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""pentecostal"", ""religion"": ""christian""}"
2,hall_centre_house_site,w366303737,Doubtless Bay Christian Centre,christian,baptist,"7 Mill Bay Road, Mangōnui, 0420",place_of_worship,yes,NZ,-34.991097922222224,173.5236206,"{""amenity"": ""place_of_worship"", ""building"": ""yes"", ""denomination"": ""baptist"", ""religion"": ""christian""}"
