"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:035","035","Gurdaspur, Punjab",2011,2298323,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",2283257,99.34,,,,,,3619.23,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:036","036","Kapurthala, Punjab",2011,815168,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",813000,99.73,,,,,,1661.29,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:037","037","Jalandhar, Punjab",2011,2193590,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",2185142,99.61,,,,,,2605.73,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:038","038","Hoshiarpur, Punjab",2011,1586625,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1583049,99.77,,,,,,3366.71,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:039","039","Shahid Bhagat Singh Nagar, Punjab",2011,612310,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",609407,99.53,,,,,,1300.95,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:040","040","Fatehgarh Sahib, Punjab",2011,600163,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",599355,99.87,,,,,,1142.93,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:041","041","Ludhiana, Punjab",2011,3498739,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",3482922,99.55,,,,,,3584.8,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:042","042","Moga, Punjab",2011,995746,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",990979,99.52,,,,,,2346.64,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:043","043","Firozpur, Punjab",2011,2029074,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",2025300,99.81,,,,,,5204.25,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:044","044","Muktsar, Punjab",2011,901896,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",900976,99.9,,,,,,2604.5,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
