"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0746","0746","Skanderborg",2018,61158,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",50847,83.1404,10311,16.8596,,,,455.7213,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0751","0751","Aarhus",2018,340421,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",242565,71.2544,97856,28.7456,,,,471.5216,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0756","0756","Ikast-Brande",2018,41191,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34180,82.9793,7011,17.0207,,,,736.0065,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0760","0760","Ringkøbing-Skjern",2018,57005,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",48526,85.1259,8479,14.8741,,,,1495.2764,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0766","0766","Hedensted",2018,46616,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39872,85.5329,6744,14.4671,,,,551.7787,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0773","0773","Morsø",2018,20514,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",17162,83.6599,3352,16.3401,,,,364.8788,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0779","0779","Skive",2018,46599,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",40641,87.2143,5958,12.7857,,,,688.5334,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0787","0787","Thisted",2018,43716,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37005,84.6486,6711,15.3514,,,,1096.1977,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0791","0791","Viborg",2018,96883,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",81461,84.0818,15422,15.9182,,,,1422.3698,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0810","0810","Brønderslev",2018,36289,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31704,87.3653,4585,12.6347,,,,633.8055,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0813","0813","Frederikshavn",2018,60140,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",51143,85.0399,8997,14.9601,,,,652.3065,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0820","0820","Vesthimmerlands",2018,37277,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32088,86.0799,5189,13.9201,,,,768.6453,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0825","0825","Læsø",2018,1807,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",1582,87.5484,225,12.4516,,,,119.8113,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0840","0840","Rebild",2018,29827,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25693,86.1401,4134,13.8599,,,,622.9606,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0846","0846","Mariagerfjord",2018,42125,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35877,85.168,6248,14.832,,,,724.7584,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0849","0849","Jammerbugt",2018,38638,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33534,86.7902,5104,13.2098,,,,867.0364,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0851","0851","Aalborg",2018,213558,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",170150,79.6739,43408,20.3261,,,,1138.8832,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0860","0860","Hjørring",2018,65257,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",55948,85.7349,9309,14.2651,,,,927.2544,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0101","0101","København",2019,623404,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",332292,53.3028,291112,46.6972,,,,91.659,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0147","0147","Frederiksberg",2019,103960,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",63378,60.9638,40582,39.0362,,,,8.7052,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0151","0151","Ballerup",2019,48458,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32455,66.9755,16003,33.0245,,,,33.8862,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0153","0153","Brøndby",2019,35397,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19176,54.1741,16221,45.8259,,,,20.9828,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0155","0155","Dragør",2019,14270,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",11190,78.4163,3080,21.5837,,,,18.3996,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0157","0157","Gentofte",2019,75176,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",50890,67.6945,24286,32.3055,,,,25.6138,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0159","0159","Gladsaxe",2019,69681,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",43200,61.9968,26481,38.0032,,,,24.9185,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0161","0161","Glostrup",2019,22615,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",15064,66.6107,7551,33.3893,,,,13.2918,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0163","0163","Herlev",2019,28786,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18566,64.4966,10220,35.5034,,,,12.0582,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0165","0165","Albertslund",2019,27877,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",15112,54.2096,12765,45.7904,,,,23.4241,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0167","0167","Hvidovre",2019,53416,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34159,63.949,19257,36.051,,,,22.9541,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0169","0169","Høje-Taastrup",2019,50686,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29758,58.7105,20928,41.2895,,,,78.1787,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0173","0173","Lyngby-Taarbæk",2019,55790,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",38386,68.8044,17404,31.1956,,,,38.7859,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0175","0175","Rødovre",2019,40052,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25600,63.9169,14452,36.0831,,,,12.1661,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0183","0183","Ishøj",2019,22946,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",10639,46.3654,12307,53.6346,,,,26.4956,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0185","0185","Tårnby",2019,42984,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",30886,71.8546,12098,28.1454,,,,65.9542,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0187","0187","Vallensbæk",2019,16654,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",9952,59.7574,6702,40.2426,,,,9.4913,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0190","0190","Furesø",2019,41069,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",27274,66.4102,13795,33.5898,,,,56.785,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0201","0201","Allerød",2019,25646,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19507,76.0625,6139,23.9375,,,,67.4077,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0210","0210","Fredensborg",2019,40819,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",27487,67.3387,13332,32.6613,,,,112.0999,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0217","0217","Helsingør",2019,62567,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",44641,71.3491,17926,28.6509,,,,121.6798,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0219","0219","Hillerød",2019,50998,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37541,73.6127,13457,26.3873,,,,213.3639,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0223","0223","Hørsholm",2019,25007,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19034,76.1147,5973,23.8853,,,,31.3367,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0230","0230","Rudersdal",2019,56509,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",40832,72.2575,15677,27.7425,,,,73.3501,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0240","0240","Egedal",2019,43335,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33296,76.834,10039,23.166,,,,125.7734,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0250","0250","Frederikssund",2019,45332,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35788,78.9464,9544,21.0536,,,,250.9469,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0253","0253","Greve",2019,50267,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",36583,72.7774,13684,27.2226,,,,60.6088,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0259","0259","Køge",2019,60675,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",46199,76.1417,14476,23.8583,,,,258.5481,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0260","0260","Halsnæs",2019,31271,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",23825,76.1888,7446,23.8112,,,,122.1386,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0265","0265","Roskilde",2019,87577,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",65473,74.7605,22104,25.2395,,,,212.1811,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0269","0269","Solrød",2019,23065,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18411,79.8222,4654,20.1778,,,,40.4484,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0270","0270","Gribskov",2019,41195,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31927,77.5021,9268,22.4979,,,,279.4903,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0306","0306","Odsherred",2019,33122,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",27102,81.8248,6020,18.1752,,,,356.7227,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0316","0316","Holbæk",2019,71297,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",55865,78.3553,15432,21.6447,,,,579.3005,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0320","0320","Faxe",2019,36513,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29439,80.6261,7074,19.3739,,,,405.0466,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0326","0326","Kalundborg",2019,48681,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",40220,82.6195,8461,17.3805,,,,605.7037,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
