geography,geo_level,province,census_year,religion_label_source,religion_label_normalised,count
Nguna,area_council,Shefa,2020,Presbyterian,presbyterian,1188
Nguna,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,190
Nguna,area_council,Shefa,2020,Catholic,catholic,12
Nguna,area_council,Shefa,2020,Anglican,anglican,8
Nguna,area_council,Shefa,2020,Churches of Christ,church_of_christ,11
Nguna,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,17
Nguna,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,137
Nguna,area_council,Shefa,2020,Customary beliefs,customary_beliefs,1
Nguna,area_council,Shefa,2020,Apostolic,apostolic,59
Nguna,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,9
Nguna,area_council,Shefa,2020,Other churches,other,157
Nguna,area_council,Shefa,2020,No Religion/Faith,no_religion,1
Nguna,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,0
Nguna,area_council,Shefa,2020,Not Stated,not_stated,0
Emau,area_council,Shefa,2020,Total,total,737
Emau,area_council,Shefa,2020,Presbyterian,presbyterian,545
Emau,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,20
Emau,area_council,Shefa,2020,Catholic,catholic,1
Emau,area_council,Shefa,2020,Anglican,anglican,2
Emau,area_council,Shefa,2020,Churches of Christ,church_of_christ,4
Emau,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,0
Emau,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,0
Emau,area_council,Shefa,2020,Customary beliefs,customary_beliefs,0
Emau,area_council,Shefa,2020,Apostolic,apostolic,0
Emau,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,4
Emau,area_council,Shefa,2020,Other churches,other,161
Emau,area_council,Shefa,2020,No Religion/Faith,no_religion,0
Emau,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,0
Emau,area_council,Shefa,2020,Not Stated,not_stated,0
Malorua,area_council,Shefa,2020,Total,total,3594
Malorua,area_council,Shefa,2020,Presbyterian,presbyterian,1712
Malorua,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,478
Malorua,area_council,Shefa,2020,Catholic,catholic,81
Malorua,area_council,Shefa,2020,Anglican,anglican,83
Malorua,area_council,Shefa,2020,Churches of Christ,church_of_christ,47
Malorua,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,216
Malorua,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,174
Malorua,area_council,Shefa,2020,Customary beliefs,customary_beliefs,26
Malorua,area_council,Shefa,2020,Apostolic,apostolic,88
Malorua,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,53
Malorua,area_council,Shefa,2020,Other churches,other,537
Malorua,area_council,Shefa,2020,No Religion/Faith,no_religion,88
Malorua,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,11
Malorua,area_council,Shefa,2020,Not Stated,not_stated,0
North Efate,area_council,Shefa,2020,Total,total,3333
North Efate,area_council,Shefa,2020,Presbyterian,presbyterian,1551
North Efate,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,373
North Efate,area_council,Shefa,2020,Catholic,catholic,24
North Efate,area_council,Shefa,2020,Anglican,anglican,30
North Efate,area_council,Shefa,2020,Churches of Christ,church_of_christ,20
North Efate,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,302
North Efate,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,301
North Efate,area_council,Shefa,2020,Customary beliefs,customary_beliefs,0
North Efate,area_council,Shefa,2020,Apostolic,apostolic,12
North Efate,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,32
North Efate,area_council,Shefa,2020,Other churches,other,619
North Efate,area_council,Shefa,2020,No Religion/Faith,no_religion,6
North Efate,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,58
North Efate,area_council,Shefa,2020,Not Stated,not_stated,4
Mele,area_council,Shefa,2020,Total,total,6439
Mele,area_council,Shefa,2020,Presbyterian,presbyterian,3001
Mele,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,628
Mele,area_council,Shefa,2020,Catholic,catholic,310
Mele,area_council,Shefa,2020,Anglican,anglican,151
Mele,area_council,Shefa,2020,Churches of Christ,church_of_christ,148
Mele,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,479
Mele,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,427
Mele,area_council,Shefa,2020,Customary beliefs,customary_beliefs,27
Mele,area_council,Shefa,2020,Apostolic,apostolic,56
Mele,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,148
Mele,area_council,Shefa,2020,Other churches,other,1010
Mele,area_council,Shefa,2020,No Religion/Faith,no_religion,42
Mele,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,11
Mele,area_council,Shefa,2020,Not Stated,not_stated,0
Ifira,area_council,Shefa,2020,Total,total,1274
Ifira,area_council,Shefa,2020,Presbyterian,presbyterian,635
Ifira,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,64
Ifira,area_council,Shefa,2020,Catholic,catholic,12
Ifira,area_council,Shefa,2020,Anglican,anglican,2
Ifira,area_council,Shefa,2020,Churches of Christ,church_of_christ,5
Ifira,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,268
Ifira,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,35
Ifira,area_council,Shefa,2020,Customary beliefs,customary_beliefs,0
Ifira,area_council,Shefa,2020,Apostolic,apostolic,7
Ifira,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,0
Ifira,area_council,Shefa,2020,Other churches,other,220
Ifira,area_council,Shefa,2020,No Religion/Faith,no_religion,25
Ifira,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,1
Ifira,area_council,Shefa,2020,Not Stated,not_stated,0
Pango,area_council,Shefa,2020,Total,total,2279
Pango,area_council,Shefa,2020,Presbyterian,presbyterian,622
Pango,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,337
Pango,area_council,Shefa,2020,Catholic,catholic,101
Pango,area_council,Shefa,2020,Anglican,anglican,57
Pango,area_council,Shefa,2020,Churches of Christ,church_of_christ,56
Pango,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,232
Pango,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,146
Pango,area_council,Shefa,2020,Customary beliefs,customary_beliefs,1
Pango,area_council,Shefa,2020,Apostolic,apostolic,29
Pango,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,64
Pango,area_council,Shefa,2020,Other churches,other,626
Pango,area_council,Shefa,2020,No Religion/Faith,no_religion,0
Pango,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,9
Pango,area_council,Shefa,2020,Not Stated,not_stated,0
Erakor,area_council,Shefa,2020,Total,total,11570
Erakor,area_council,Shefa,2020,Presbyterian,presbyterian,3525
Erakor,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,2202
Erakor,area_council,Shefa,2020,Catholic,catholic,1267
Erakor,area_council,Shefa,2020,Anglican,anglican,457
Erakor,area_council,Shefa,2020,Churches of Christ,church_of_christ,459
Erakor,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,723
Erakor,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,431
Erakor,area_council,Shefa,2020,Customary beliefs,customary_beliefs,42
Erakor,area_council,Shefa,2020,Apostolic,apostolic,387
Erakor,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,362
Erakor,area_council,Shefa,2020,Other churches,other,1603
Erakor,area_council,Shefa,2020,No Religion/Faith,no_religion,87
Erakor,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,25
Erakor,area_council,Shefa,2020,Not Stated,not_stated,0
Eratap,area_council,Shefa,2020,Total,total,7629
Eratap,area_council,Shefa,2020,Presbyterian,presbyterian,2103
Eratap,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,1468
Eratap,area_council,Shefa,2020,Catholic,catholic,740
Eratap,area_council,Shefa,2020,Anglican,anglican,503
Eratap,area_council,Shefa,2020,Churches of Christ,church_of_christ,240
Eratap,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,808
Eratap,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,234
Eratap,area_council,Shefa,2020,Customary beliefs,customary_beliefs,39
Eratap,area_council,Shefa,2020,Apostolic,apostolic,217
Eratap,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,204
Eratap,area_council,Shefa,2020,Other churches,other,1024
Eratap,area_council,Shefa,2020,No Religion/Faith,no_religion,40
Eratap,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,9
Eratap,area_council,Shefa,2020,Not Stated,not_stated,1
Eton,area_council,Shefa,2020,Total,total,3960
Eton,area_council,Shefa,2020,Presbyterian,presbyterian,1135
Eton,area_council,Shefa,2020,Seventh Day Adventist (SDA),seventh_day_adventist,1010
Eton,area_council,Shefa,2020,Catholic,catholic,110
Eton,area_council,Shefa,2020,Anglican,anglican,72
Eton,area_council,Shefa,2020,Churches of Christ,church_of_christ,155
Eton,area_council,Shefa,2020,Assemblies of God (AOG),assemblies_of_god,375
Eton,area_council,Shefa,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,225
Eton,area_council,Shefa,2020,Customary beliefs,customary_beliefs,1
Eton,area_council,Shefa,2020,Apostolic,apostolic,22
Eton,area_council,Shefa,2020,Latter Day Saints (Mormon),latter_day_saints,54
Eton,area_council,Shefa,2020,Other churches,other,761
Eton,area_council,Shefa,2020,No Religion/Faith,no_religion,31
Eton,area_council,Shefa,2020,Refuse to answer,refuse_to_answer,9
Eton,area_council,Shefa,2020,Not Stated,not_stated,1
TAFEA,province,Tafea,2020,Total,total,44899
TAFEA,province,Tafea,2020,Presbyterian,presbyterian,9889
TAFEA,province,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,6282
TAFEA,province,Tafea,2020,Catholic,catholic,4003
TAFEA,province,Tafea,2020,Anglican,anglican,90
TAFEA,province,Tafea,2020,Churches of Christ,church_of_christ,1230
TAFEA,province,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,3377
TAFEA,province,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,1149
TAFEA,province,Tafea,2020,Customary beliefs,customary_beliefs,7757
TAFEA,province,Tafea,2020,Apostolic,apostolic,944
TAFEA,province,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,1457
TAFEA,province,Tafea,2020,Other churches,other,6105
TAFEA,province,Tafea,2020,No Religion/Faith,no_religion,2566
TAFEA,province,Tafea,2020,Refuse to answer,refuse_to_answer,50
TAFEA,province,Tafea,2020,Not Stated,not_stated,1
North Erromango,area_council,Tafea,2020,Total,total,1713
North Erromango,area_council,Tafea,2020,Presbyterian,presbyterian,553
North Erromango,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,763
North Erromango,area_council,Tafea,2020,Catholic,catholic,15
North Erromango,area_council,Tafea,2020,Anglican,anglican,12
North Erromango,area_council,Tafea,2020,Churches of Christ,church_of_christ,2
North Erromango,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,48
North Erromango,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,69
North Erromango,area_council,Tafea,2020,Customary beliefs,customary_beliefs,1
North Erromango,area_council,Tafea,2020,Apostolic,apostolic,106
North Erromango,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,0
North Erromango,area_council,Tafea,2020,Other churches,other,143
North Erromango,area_council,Tafea,2020,No Religion/Faith,no_religion,0
North Erromango,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,1
North Erromango,area_council,Tafea,2020,Not Stated,not_stated,0
South Erromango,area_council,Tafea,2020,Total,total,658
South Erromango,area_council,Tafea,2020,Presbyterian,presbyterian,172
South Erromango,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,350
South Erromango,area_council,Tafea,2020,Catholic,catholic,1
South Erromango,area_council,Tafea,2020,Anglican,anglican,0
South Erromango,area_council,Tafea,2020,Churches of Christ,church_of_christ,0
South Erromango,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,52
South Erromango,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,4
South Erromango,area_council,Tafea,2020,Customary beliefs,customary_beliefs,0
South Erromango,area_council,Tafea,2020,Apostolic,apostolic,41
South Erromango,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,0
South Erromango,area_council,Tafea,2020,Other churches,other,36
South Erromango,area_council,Tafea,2020,No Religion/Faith,no_religion,1
South Erromango,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,1
South Erromango,area_council,Tafea,2020,Not Stated,not_stated,0
Aniwa,area_council,Tafea,2020,Total,total,465
Aniwa,area_council,Tafea,2020,Presbyterian,presbyterian,78
Aniwa,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,19
Aniwa,area_council,Tafea,2020,Catholic,catholic,1
Aniwa,area_council,Tafea,2020,Anglican,anglican,0
Aniwa,area_council,Tafea,2020,Churches of Christ,church_of_christ,0
Aniwa,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,2
Aniwa,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,0
Aniwa,area_council,Tafea,2020,Customary beliefs,customary_beliefs,75
Aniwa,area_council,Tafea,2020,Apostolic,apostolic,27
Aniwa,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,0
Aniwa,area_council,Tafea,2020,Other churches,other,263
Aniwa,area_council,Tafea,2020,No Religion/Faith,no_religion,0
Aniwa,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,0
Aniwa,area_council,Tafea,2020,Not Stated,not_stated,0
North Tanna,area_council,Tafea,2020,Total,total,4701
North Tanna,area_council,Tafea,2020,Presbyterian,presbyterian,1023
North Tanna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,490
North Tanna,area_council,Tafea,2020,Catholic,catholic,174
North Tanna,area_council,Tafea,2020,Anglican,anglican,1
North Tanna,area_council,Tafea,2020,Churches of Christ,church_of_christ,178
North Tanna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,281
North Tanna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,61
North Tanna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,896
North Tanna,area_council,Tafea,2020,Apostolic,apostolic,2
North Tanna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,297
North Tanna,area_council,Tafea,2020,Other churches,other,983
North Tanna,area_council,Tafea,2020,No Religion/Faith,no_religion,311
North Tanna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,4
North Tanna,area_council,Tafea,2020,Not Stated,not_stated,0
West Tanna,area_council,Tafea,2020,Total,total,12790
West Tanna,area_council,Tafea,2020,Presbyterian,presbyterian,2696
West Tanna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,1335
West Tanna,area_council,Tafea,2020,Catholic,catholic,831
West Tanna,area_council,Tafea,2020,Anglican,anglican,15
West Tanna,area_council,Tafea,2020,Churches of Christ,church_of_christ,530
West Tanna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,1958
West Tanna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,333
West Tanna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,2142
West Tanna,area_council,Tafea,2020,Apostolic,apostolic,173
West Tanna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,192
West Tanna,area_council,Tafea,2020,Other churches,other,1920
West Tanna,area_council,Tafea,2020,No Religion/Faith,no_religion,657
West Tanna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,5
West Tanna,area_council,Tafea,2020,Not Stated,not_stated,1
Middle Bush Tanna,area_council,Tafea,2020,Total,total,6882
Middle Bush Tanna,area_council,Tafea,2020,Presbyterian,presbyterian,1279
Middle Bush Tanna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,800
Middle Bush Tanna,area_council,Tafea,2020,Catholic,catholic,697
Middle Bush Tanna,area_council,Tafea,2020,Anglican,anglican,21
Middle Bush Tanna,area_council,Tafea,2020,Churches of Christ,church_of_christ,107
Middle Bush Tanna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,363
Middle Bush Tanna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,36
Middle Bush Tanna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,1742
Middle Bush Tanna,area_council,Tafea,2020,Apostolic,apostolic,99
Middle Bush Tanna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,447
Middle Bush Tanna,area_council,Tafea,2020,Other churches,other,1018
Middle Bush Tanna,area_council,Tafea,2020,No Religion/Faith,no_religion,263
Middle Bush Tanna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,10
Middle Bush Tanna,area_council,Tafea,2020,Not Stated,not_stated,0
South West Tanna,area_council,Tafea,2020,Total,total,6487
South West Tanna,area_council,Tafea,2020,Presbyterian,presbyterian,562
South West Tanna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,957
South West Tanna,area_council,Tafea,2020,Catholic,catholic,621
South West Tanna,area_council,Tafea,2020,Anglican,anglican,5
South West Tanna,area_council,Tafea,2020,Churches of Christ,church_of_christ,49
South West Tanna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,220
South West Tanna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,107
South West Tanna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,1967
South West Tanna,area_council,Tafea,2020,Apostolic,apostolic,322
South West Tanna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,132
South West Tanna,area_council,Tafea,2020,Other churches,other,483
South West Tanna,area_council,Tafea,2020,No Religion/Faith,no_religion,1051
South West Tanna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,10
South West Tanna,area_council,Tafea,2020,Not Stated,not_stated,0
Whitesands,area_council,Tafea,2020,Total,total,7561
Whitesands,area_council,Tafea,2020,Presbyterian,presbyterian,2332
Whitesands,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,701
Whitesands,area_council,Tafea,2020,Catholic,catholic,706
Whitesands,area_council,Tafea,2020,Anglican,anglican,23
Whitesands,area_council,Tafea,2020,Churches of Christ,church_of_christ,360
Whitesands,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,366
Whitesands,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,220
Whitesands,area_council,Tafea,2020,Customary beliefs,customary_beliefs,877
Whitesands,area_council,Tafea,2020,Apostolic,apostolic,153
Whitesands,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,382
Whitesands,area_council,Tafea,2020,Other churches,other,1174
Whitesands,area_council,Tafea,2020,No Religion/Faith,no_religion,253
Whitesands,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,14
Whitesands,area_council,Tafea,2020,Not Stated,not_stated,0
South Tanna,area_council,Tafea,2020,Total,total,1601
South Tanna,area_council,Tafea,2020,Presbyterian,presbyterian,179
South Tanna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,330
South Tanna,area_council,Tafea,2020,Catholic,catholic,727
South Tanna,area_council,Tafea,2020,Anglican,anglican,2
South Tanna,area_council,Tafea,2020,Churches of Christ,church_of_christ,1
South Tanna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,0
South Tanna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,246
South Tanna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,57
South Tanna,area_council,Tafea,2020,Apostolic,apostolic,13
South Tanna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,4
South Tanna,area_council,Tafea,2020,Other churches,other,12
South Tanna,area_council,Tafea,2020,No Religion/Faith,no_religion,29
South Tanna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,0
South Tanna,area_council,Tafea,2020,Not Stated,not_stated,0
Futuna,area_council,Tafea,2020,Total,total,557
Futuna,area_council,Tafea,2020,Presbyterian,presbyterian,374
Futuna,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,35
Futuna,area_council,Tafea,2020,Catholic,catholic,3
Futuna,area_council,Tafea,2020,Anglican,anglican,9
Futuna,area_council,Tafea,2020,Churches of Christ,church_of_christ,1
Futuna,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,56
Futuna,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,72
Futuna,area_council,Tafea,2020,Customary beliefs,customary_beliefs,0
Futuna,area_council,Tafea,2020,Apostolic,apostolic,3
Futuna,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,0
Futuna,area_council,Tafea,2020,Other churches,other,0
Futuna,area_council,Tafea,2020,No Religion/Faith,no_religion,0
Futuna,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,4
Futuna,area_council,Tafea,2020,Not Stated,not_stated,0
Aneityum,area_council,Tafea,2020,Total,total,1484
Aneityum,area_council,Tafea,2020,Presbyterian,presbyterian,641
Aneityum,area_council,Tafea,2020,Seventh Day Adventist (SDA),seventh_day_adventist,502
Aneityum,area_council,Tafea,2020,Catholic,catholic,226
Aneityum,area_council,Tafea,2020,Anglican,anglican,2
Aneityum,area_council,Tafea,2020,Churches of Christ,church_of_christ,1
Aneityum,area_council,Tafea,2020,Assemblies of God (AOG),assemblies_of_god,32
Aneityum,area_council,Tafea,2020,Neil Thomas Ministry / Inner Life Ministry,neil_thomas_ministry,0
Aneityum,area_council,Tafea,2020,Customary beliefs,customary_beliefs,0
Aneityum,area_council,Tafea,2020,Apostolic,apostolic,3
Aneityum,area_council,Tafea,2020,Latter Day Saints (Mormon),latter_day_saints,2
Aneityum,area_council,Tafea,2020,Other churches,other,73
Aneityum,area_council,Tafea,2020,No Religion/Faith,no_religion,0
Aneityum,area_council,Tafea,2020,Refuse to answer,refuse_to_answer,1
Aneityum,area_council,Tafea,2020,Not Stated,not_stated,0
