"area_code","area_name","land_area_sq_km","year","category","count"
"246002","Waiwhetu South",1.03819263,2018,"Object to answering",162
"246100","Waterloo East",1.0814609,2018,"Object to answering",174
"246200","Naenae North",2.6081445,2018,"Object to answering",204
"246300","Manuka",1.3143085,2018,"Object to answering",108
"246400","Naenae South",1.18224139,2018,"Object to answering",234
"246500","Towai",5.00726363,2018,"Object to answering",-999
"246600","Arakura",1.96177017,2018,"Object to answering",201
"246700","Eastern Bays",1.92616916,2018,"Object to answering",114
"246800","Pencarrow",268.40010726,2018,"Object to answering",33
"246900","Wainuiomata West",2.10583367,2018,"Object to answering",246
"247000","Glendale",3.20912732,2018,"Object to answering",318
"247100","Wainuiomata Central",1.2628877,2018,"Object to answering",147
"247200","Eastbourne",1.92754129,2018,"Object to answering",135
"247300","Homedale East",2.92910432,2018,"Object to answering",243
"247400","Homedale West",1.31102991,2018,"Object to answering",222
"247501","Mākara-Ohariu",177.19901121,2018,"Object to answering",78
"247600","Tawa North",1.44407523,2018,"Object to answering",216
"247700","Linden",1.11886482,2018,"Object to answering",225
"247800","Tawa South",2.54809131,2018,"Object to answering",189
"247900","Tawa Central",1.53174675,2018,"Object to answering",123
"248000","Grenada North",5.78908666,2018,"Object to answering",120
"248101","Churton Park North",2.30585306,2018,"Object to answering",147
"248102","Glenside-Churton Park East",2.48377597,2018,"Object to answering",18
"248200","Takapu-Horokiwi",19.10182288,2018,"Object to answering",39
"248301","Churton Park South",1.26594404,2018,"Object to answering",168
"248400","Johnsonville West",1.17693046,2018,"Object to answering",234
"248500","Grenada Village",1.45200701,2018,"Object to answering",90
"248600","Johnsonville North",0.894729,2018,"Object to answering",195
"248701","Paparangi",1.25917134,2018,"Object to answering",123
"248800","Ngaio North",0.82388533,2018,"Object to answering",147
"248900","Johnsonville Central",0.95171371,2018,"Object to answering",162
"249000","Broadmeadows",0.64213679,2018,"Object to answering",78
"249101","Crofton Downs",1.57145384,2018,"Object to answering",108
"249200","Johnsonville South",0.71079713,2018,"Object to answering",111
"249300","Khandallah Reserve",1.16610054,2018,"Object to answering",99
"249401","Karori Park",1.15704155,2018,"Object to answering",162
"249402","Karori West",1.06282679,2018,"Object to answering",159
"249501","Newlands North",0.88983545,2018,"Object to answering",219
"249600","Ngaio South",1.3662877,2018,"Object to answering",153
"249701","Newlands South",3.99565853,2018,"Object to answering",144
"249702","Newlands East",1.98651423,2018,"Object to answering",168
"249800","Woodridge",0.98998099,2018,"Object to answering",63
"249900","Karori North",1.61904485,2018,"Object to answering",141
"250000","Khandallah North",1.01474055,2018,"Object to answering",132
"250100","Wilton",1.26031016,2018,"Object to answering",135
"250200","Khandallah South",0.72738937,2018,"Object to answering",114
"250300","Wadestown",1.44133089,2018,"Object to answering",150
"250401","Karori South",1.20914563,2018,"Object to answering",174
"250500","Onslow",0.76816723,2018,"Object to answering",96
"250600","Karori East",1.22916177,2018,"Object to answering",135
"250700","Pipitea-Kaiwharawhara",2.21504197,2018,"Object to answering",48
"250800","Northland (Wellington City)",1.26113511,2018,"Object to answering",159
"250901","Thorndon North",1.02488869,2018,"Object to answering",108
"250902","Thorndon South",0.46075954,2018,"Object to answering",96
"251000","Wellington Botanic Gardens",0.52323857,2018,"Object to answering",54
"251100","Kelburn",0.49478579,2018,"Object to answering",93
"251200","Aro Valley",1.24712411,2018,"Object to answering",177
"251300","Wellington University",0.41688681,2018,"Object to answering",78
"251400","Wellington Central",0.56118027,2018,"Object to answering",135
"251500","Brooklyn North",1.24558295,2018,"Object to answering",123
"251601","Dixon Street West",0.11527867,2018,"Object to answering",66
"251602","Dixon Street East",0.18653475,2018,"Object to answering",111
"251700","Vivian West",0.37004108,2018,"Object to answering",153
"251800","Courtenay",0.32653298,2018,"Object to answering",93
"251900","Brooklyn East",0.90287084,2018,"Object to answering",147
"252001","Mount Cook North",0.26128935,2018,"Object to answering",141
"252002","Mount Cook South",0.35237272,2018,"Object to answering",72
"252100","Vivian East",0.28635629,2018,"Object to answering",117
"252200","Brooklyn South",1.82833116,2018,"Object to answering",105
"252300","Oriental Bay",0.30308899,2018,"Object to answering",84
"252400","Mount Cook East",0.43571666,2018,"Object to answering",132
"252501","Mount Victoria North",0.56832016,2018,"Object to answering",168
"252502","Mount Victoria South",0.5105027,2018,"Object to answering",84
"252600","Roseneath",0.5487053,2018,"Object to answering",93
"252700","Ōwhiro Bay",4.05905626,2018,"Object to answering",153
"252800","Kingston-Mornington-Vogeltown",0.98817822,2018,"Object to answering",195
"252900","Newtown North",0.70061654,2018,"Object to answering",102
"253000","Newtown West",0.66082533,2018,"Object to answering",162
"253101","Hataitai North West",0.60874317,2018,"Object to answering",102
"253102","Hataitai North East",0.45463635,2018,"Object to answering",123
"253200","Evans Bay",0.35112545,2018,"Object to answering",54
"253300","Berhampore",1.39727992,2018,"Object to answering",186
"253400","Hataitai South",0.42816632,2018,"Object to answering",66
"253501","Maupuia",1.95690007,2018,"Object to answering",81
"253600","Newtown South",1.19509552,2018,"Object to answering",168
"253700","Kilbirnie Central",0.97174077,2018,"Object to answering",162
"253800","Island Bay West",1.168462,2018,"Object to answering",180
"253900","Melrose",0.33286797,2018,"Object to answering",66
"254000","Island Bay East",0.98258502,2018,"Object to answering",207
"254100","Miramar North",0.50735756,2018,"Object to answering",75
"254200","Kilbirnie East",0.4766826,2018,"Object to answering",111
"254300","Lyall Bay",0.54772617,2018,"Object to answering",171
"254401","Miramar Central",0.52691896,2018,"Object to answering",123
"254500","Southgate",0.46704013,2018,"Object to answering",81
"254600","Karaka Bay-Worser Bay",0.6741001,2018,"Object to answering",84
"254700","Houghton Bay",1.28887208,2018,"Object to answering",105
"254800","Miramar East",0.84767318,2018,"Object to answering",213
"254900","Miramar South",0.98412225,2018,"Object to answering",201
"255000","Rongotai",1.94250765,2018,"Object to answering",3
"255100","Strathmore (Wellington City)",1.45992752,2018,"Object to answering",207
"255200","Seatoun",1.33081834,2018,"Object to answering",120
"255300","Kopuaranga",458.04022438,2018,"Object to answering",75
"255401","Upper Plain",84.91094919,2018,"Object to answering",90
"255501","Opaki",35.61791377,2018,"Object to answering",90
"255601","Ngaumutawa",1.156713,2018,"Object to answering",111
"255700","Solway North",2.07604264,2018,"Object to answering",207
"255800","Lansdowne West",2.27535277,2018,"Object to answering",147
"255900","Masterton Central",1.75966733,2018,"Object to answering",54
"256000","Kuripuni",1.25705546,2018,"Object to answering",129
"256100","Douglas Park",1.20827639,2018,"Object to answering",177
"256200","Solway South",6.38505757,2018,"Object to answering",261
"256301","Lansdowne East",3.93394362,2018,"Object to answering",222
"256400","Cameron and Soldiers Park",1.48635865,2018,"Object to answering",195
"256500","Whareama",1596.07768951,2018,"Object to answering",87
"256600","Homebush-Te Ore Ore",103.11398759,2018,"Object to answering",75
"256700","McJorrow Park",0.90892628,2018,"Object to answering",126
"256800","Mount Holdsworth",432.8746694,2018,"Object to answering",147
"256900","Carterton North",2.36087244,2018,"Object to answering",216
"257000","Kokotau",120.57523143,2018,"Object to answering",84
"257100","Carterton South",2.93666844,2018,"Object to answering",252
"257200","Gladstone (Carterton District)",621.15790182,2018,"Object to answering",66
"257300","Tauherenikau",337.66272256,2018,"Object to answering",93
"257400","Kahutara",458.01260699,2018,"Object to answering",66
"257500","Featherston",3.18957748,2018,"Object to answering",237
"257600","Inland water Lake Wairarapa",0,2018,"Object to answering",-999
"257700","Greytown",5.06897529,2018,"Object to answering",189
"257801","Aorangi Forest",1578.95939131,2018,"Object to answering",90
"257901","Martinborough",4.86262141,2018,"Object to answering",114
"258100","Three Kings Islands",4.96643395,2018,"Object to answering",-999
"258900","Islands Bay of Plenty Region",24.88127186,2018,"Object to answering",9
"259800","Bare Island",0.13162933,2018,"Object to answering",-999
"300301","Golden Bay/Mohua",2248.89871301,2018,"Object to answering",210
"300500","Tākaka",12.51704766,2018,"Object to answering",102
"300601","Pōhara-Abel Tasman",326.12597326,2018,"Object to answering",129
"300700","Takaka Hills",277.71929276,2018,"Object to answering",117
"300801","Kaiteriteri-Rīwaka",29.48291639,2018,"Object to answering",141
"300900","Upper Moutere",445.94106673,2018,"Object to answering",168
"301000","Lower Moutere",62.10646348,2018,"Object to answering",108
"301101","Motueka North",1.56869586,2018,"Object to answering",186
"301200","Motueka West",7.86788813,2018,"Object to answering",210
"301301","Motueka East",3.24788298,2018,"Object to answering",237
"301500","Golden Downs",1819.60435989,2018,"Object to answering",168
"301601","Moutere Hills",86.54120808,2018,"Object to answering",171
"301602","Waimea Inlet",6.52859822,2018,"Object to answering",78
"301703","Ruby Bay",11.71692891,2018,"Object to answering",120
"301704","Māpua",2.71265019,2018,"Object to answering",105
"301800","Murchison-Nelson Lakes",3706.00639711,2018,"Object to answering",123
"302000","Islands Tasman District",15.94223259,2018,"Object to answering",6
"302101","Waimea West",60.06836282,2018,"Object to answering",81
"302201","Appleby (Tasman District)",20.49945446,2018,"Object to answering",75
"302300","Wakefield",9.92316764,2018,"Object to answering",195
"302400","Richmond West (Tasman District)",6.46147896,2018,"Object to answering",87
"302500","Wakefield Rural",375.79428785,2018,"Object to answering",123
"302600","Brightwater",4.66708276,2018,"Object to answering",156
"302701","Hope",6.80908867,2018,"Object to answering",57
"302800","Richmond Central (Tasman District)",1.15292502,2018,"Object to answering",189
"302900","Ben Cooper Park",0.91543155,2018,"Object to answering",192
"303001","Richmond South (Tasman District)",2.69061867,2018,"Object to answering",63
"303100","Wilkes Park",0.88152237,2018,"Object to answering",144
"303200","Templemore",1.42676618,2018,"Object to answering",147
"303300","Easby Park",1.12871826,2018,"Object to answering",198
"303400","Fairose",1.4211355,2018,"Object to answering",108
"303500","Aniseed Valley",57.20770596,2018,"Object to answering",27
"303600","Nelson Rural",366.03509439,2018,"Object to answering",162
"303800","Marybank",1.00901614,2018,"Object to answering",93
"303901","Port Nelson",0.97767029,2018,"Object to answering",9
"304000","Nelson Airport",2.95612008,2018,"Object to answering",6
"304100","Tāhunanui",1.61396539,2018,"Object to answering",225
"304200","Britannia",0.84028663,2018,"Object to answering",129
"304300","Atawhai",4.53617604,2018,"Object to answering",189
"304400","Broadgreen-Monaco",1.13517414,2018,"Object to answering",192
"304500","Washington",1.12469897,2018,"Object to answering",243
"304600","Tahuna Hills",2.67686062,2018,"Object to answering",222
"304700","Nelson Central-Trafalgar",1.24560305,2018,"Object to answering",24
"304800","The Wood",1.16161836,2018,"Object to answering",198
"304900","Toi Toi",1.3079691,2018,"Object to answering",132
"305000","Nayland",0.84010459,2018,"Object to answering",138
"305100","Aldinga",1.11110157,2018,"Object to answering",240
"305200","Victory",0.63007183,2018,"Object to answering",102
"305300","Rutherford",1.21302475,2018,"Object to answering",153
"305400","Maitlands",0.76222044,2018,"Object to answering",159
"305500","Maitai",0.93527094,2018,"Object to answering",78
"305600","Grampians",2.95165224,2018,"Object to answering",168
"305700","Saxton",3.99431151,2018,"Object to answering",6
"305800","Suffolk",2.00126145,2018,"Object to answering",201
"305900","Omaio",5.35622797,2018,"Object to answering",213
"306000","Enner Glynn",7.39856373,2018,"Object to answering",201
"306100","Daelyn",1.4728011,2018,"Object to answering",63
"306200","The Brook",6.90698426,2018,"Object to answering",141
"306301","Marlborough Sounds West",1554.04417304,2018,"Object to answering",186
"306501","Marlborough Sounds East",1043.09612347,2018,"Object to answering",156
"306600","Upper Wairau",4177.49715743,2018,"Object to answering",150
"306701","Waikawa (Marlborough District)",4.32410433,2018,"Object to answering",120
"306801","Waitohi (Marlborough District)",5.31112186,2018,"Object to answering",303
"306900","Tuamarina",167.83668723,2018,"Object to answering",111
"307000","Awatere",3273.51591995,2018,"Object to answering",150
"307100","Renwick",2.31964386,2018,"Object to answering",198
"307200","Lower Wairau",116.66550757,2018,"Object to answering",90
"307301","Woodbourne",76.12930892,2018,"Object to answering",84
"307400","Spring Creek-Grovetown",9.69194814,2018,"Object to answering",75
"307501","Springlands",2.75419385,2018,"Object to answering",231
"307601","Yelverton",2.54786291,2018,"Object to answering",198
"307700","Mayfield",1.45865291,2018,"Object to answering",153
"307801","Whitney West",1.13963235,2018,"Object to answering",198
"307802","Burleigh",3.62487657,2018,"Object to answering",12
"307900","Blenheim Central",1.55336926,2018,"Object to answering",90
"308000","Riversdale-Islington",1.09555488,2018,"Object to answering",177
"308100","Whitney East",1.05741646,2018,"Object to answering",171
"308200","Redwoodtown West",1.06278688,2018,"Object to answering",168
"308300","Witherlea West",2.43685407,2018,"Object to answering",201
"308400","Redwoodtown East",1.07412763,2018,"Object to answering",213
"308500","Riverlands",6.27711676,2018,"Object to answering",24
"308600","Witherlea East",1.37388583,2018,"Object to answering",222
"308800","Kaikōura Ranges",2037.56763332,2018,"Object to answering",138
"308900","Kaikōura",9.28285838,2018,"Object to answering",156
"309000","Karamea",3129.17613005,2018,"Object to answering",78
"309201","Westport North",8.65710158,2018,"Object to answering",135
"309300","Westport Rural",90.06425586,2018,"Object to answering",117
"309400","Westport South",2.87392481,2018,"Object to answering",198
"309500","Buller Coalfields",498.52148579,2018,"Object to answering",111
"309600","Charleston (Buller District)",1015.49726063,2018,"Object to answering",48
"309700","Inangahua",3195.93572415,2018,"Object to answering",96
"309800","Reefton",2.62641709,2018,"Object to answering",117
"309900","Barrytown",733.59018457,2018,"Object to answering",102
"310000","Rūnanga",4.50515421,2018,"Object to answering",129
"310101","Cobden",3.67564647,2018,"Object to answering",162
"310200","Blaketown",0.69313587,2018,"Object to answering",60
"310300","Greymouth Central",2.64334405,2018,"Object to answering",96
"310400","King Park",0.84243948,2018,"Object to answering",93
"310500","Marsden",1.23888421,2018,"Object to answering",66
"310600","Karoro",6.49099924,2018,"Object to answering",81
"310700","Rutherglen-Camerons",12.11728818,2018,"Object to answering",102
"310801","Greymouth Rural",338.0708394,2018,"Object to answering",48
"310901","Dobson",170.90566023,2018,"Object to answering",102
"311000","Nelson Creek",897.83707752,2018,"Object to answering",51
"311101","Lake Brunner",1301.70064936,2018,"Object to answering",51
"311200","Haast",4099.09044205,2018,"Object to answering",27
"311300","Westland Glaciers-Bruce Bay",3057.442365,2018,"Object to answering",66
"311401","Arahura-Kūmara",264.41272295,2018,"Object to answering",132
"311501","Hokitika",11.77596449,2018,"Object to answering",240
"311701","Hokitika Rural",140.96287857,2018,"Object to answering",111
"311800","Waitaha",1497.78151101,2018,"Object to answering",39
"311900","Whataroa-Harihari",1136.2460176,2018,"Object to answering",63
"312001","Hokitika Valley-Otira",1620.14288861,2018,"Object to answering",51
"312100","Hanmer Range",3609.13481947,2018,"Object to answering",21
"312200","Amuri",1835.61112343,2018,"Object to answering",141
"312300","Hanmer Springs",4.00606557,2018,"Object to answering",57
"312400","Upper Hurunui",1004.95957825,2018,"Object to answering",129
"312500","Parnassus",994.5720445,2018,"Object to answering",126
"312600","Ashley Forest",340.57447987,2018,"Object to answering",60
"312700","Omihi",717.89518831,2018,"Object to answering",99
"312801","Balcairn",130.50841138,2018,"Object to answering",198
"312901","Amberley",3.69503553,2018,"Object to answering",180
"313000","Okuku",834.79293234,2018,"Object to answering",66
"313100","Ashley Gorge",336.41427847,2018,"Object to answering",87
"313200","Oxford",11.81747087,2018,"Object to answering",195
"313300","Starvation Hill-Cust",181.64860457,2018,"Object to answering",183
"313400","Loburn",89.31691476,2018,"Object to answering",171
"313500","Eyrewell",272.10761785,2018,"Object to answering",132
"313600","West Eyreton",114.88733598,2018,"Object to answering",123
"313700","Ashley-Sefton",86.90574088,2018,"Object to answering",165
"313801","Fernside",39.03109359,2018,"Object to answering",117
"313900","Rangiora North West",1.99494832,2018,"Object to answering",120
"314000","Kingsbury",2.58105847,2018,"Object to answering",195
"314100","Ashgrove",0.66739352,2018,"Object to answering",99
"314200","Rangiora North East",2.02002529,2018,"Object to answering",165
"314301","Oxford Estate",0.93600299,2018,"Object to answering",75
"314400","Rangiora Central",0.36703645,2018,"Object to answering",3
"314501","Rangiora South West",1.96128733,2018,"Object to answering",198
"314600","Lilybrook",1.26324528,2018,"Object to answering",270
"314701","Waikuku",25.47407066,2018,"Object to answering",57
"314702","Ravenswood",1.7476269,2018,"Object to answering",-999
"314703","Waikuku Beach",1.51764845,2018,"Object to answering",72
"314801","Mandeville",6.363404,2018,"Object to answering",114
"314802","Ohoka",34.03721104,2018,"Object to answering",99
"314900","Rangiora South East",2.66776421,2018,"Object to answering",141
"315001","Southbrook",3.2400455,2018,"Object to answering",54
"315100","Swannanoa-Eyreton",61.77213057,2018,"Object to answering",78
"315200","Tuahiwi",22.70500852,2018,"Object to answering",66
"315301","Woodend",4.24583715,2018,"Object to answering",240
"315400","Pegasus",6.3367973,2018,"Object to answering",165
"315500","Clarkville",30.13100589,2018,"Object to answering",96
"315601","Pegasus Bay",23.52792536,2018,"Object to answering",87
"315700","Kaiapoi North West",3.50562985,2018,"Object to answering",156
"315800","Silverstream (Waimakariri District)",1.01090746,2018,"Object to answering",48
"315901","Sovereign Palms",2.19857509,2018,"Object to answering",246
"316000","Kaiapoi West",0.51022091,2018,"Object to answering",108
"316100","Kaiapoi Central",1.5246786,2018,"Object to answering",165
"316200","Kaiapoi South",0.87614956,2018,"Object to answering",147
"316300","Kaiapoi East",5.02209334,2018,"Object to answering",27
"316401","McLeans Island",74.92013482,2018,"Object to answering",9
"316500","Paparua",23.34162419,2018,"Object to answering",66
"316600","Yaldhurst",12.10644368,2018,"Object to answering",96
"316700","Christchurch Airport",11.44510446,2018,"Object to answering",15
"316800","Clearwater",5.77385511,2018,"Object to answering",42
"316900","Belfast West",2.60481734,2018,"Object to answering",144
"317000","Harewood",3.79236687,2018,"Object to answering",75
"317100","Brooklands-Spencerville",7.24724008,2018,"Object to answering",66
"317201","Styx",32.09317644,2018,"Object to answering",87
"317301","Belfast East",3.96362124,2018,"Object to answering",174
"317400","Northwood",1.45238803,2018,"Object to answering",216
"317501","Burnside West",1.8677769,2018,"Object to answering",63
"317600","Regents Park",1.45785495,2018,"Object to answering",78
"317701","Russley",0.75074278,2018,"Object to answering",150
"317800","Bishopdale North",1.36846075,2018,"Object to answering",297
"317900","Casebrook",1.8282397,2018,"Object to answering",246
"318000","Bishopdale West",1.13060616,2018,"Object to answering",219
"318100","Templeton",0.89855714,2018,"Object to answering",114
"318200","Islington",1.77906254,2018,"Object to answering",69
"318300","Burnside Park",1.33883072,2018,"Object to answering",186
"318401","Marshland",7.99257907,2018,"Object to answering",45
"318402","Burlington-Oakbridge",0.96674745,2018,"Object to answering",9
"318501","Avonhead North",1.35048534,2018,"Object to answering",78
"318600","Redwood North",1.14253546,2018,"Object to answering",171
"318700","Broomfield",0.99864686,2018,"Object to answering",168
"318800","Redwood West",0.81581442,2018,"Object to answering",150
"318901","Avonhead West",1.03984343,2018,"Object to answering",96
"319000","Bishopdale South",0.70451597,2018,"Object to answering",135
"319101","Islington-Hornby Industrial",7.26677814,2018,"Object to answering",18
"319200","Burnside",1.3619679,2018,"Object to answering",183
"319300","Hei Hei",1.24263734,2018,"Object to answering",270
"319400","Papanui North",0.59942304,2018,"Object to answering",105
"319500","Avonhead East",0.83519183,2018,"Object to answering",159
"319600","Redwood East",1.36361944,2018,"Object to answering",207
"319700","Avonhead South",1.02540388,2018,"Object to answering",210
"319800","Riccarton Racecourse",1.69491528,2018,"Object to answering",81
"319900","Bryndwr North",1.0907014,2018,"Object to answering",174
"320000","Northlands (Christchurch City)",0.62841428,2018,"Object to answering",15
"320100","Papanui West",1.00167651,2018,"Object to answering",180
"320200","Ilam North",1.23178205,2018,"Object to answering",201
"320300","Hornby West",0.74485755,2018,"Object to answering",174
"320400","Hornby Central",2.27023632,2018,"Object to answering",12
"320501","Northcote (Christchurch City)",1.8021434,2018,"Object to answering",150
"320600","Jellie Park",1.31125293,2018,"Object to answering",147
"320700","Ilam South",0.91177466,2018,"Object to answering",150
"320800","Bryndwr South",0.90574675,2018,"Object to answering",192
"320900","Papanui East",0.82894759,2018,"Object to answering",117
"321000","Sockburn North",1.23971806,2018,"Object to answering",237
"321101","Hornby South",0.92994796,2018,"Object to answering",216
"321102","Branston",0.77896121,2018,"Object to answering",111
"321200","Ilam University",1.22716655,2018,"Object to answering",114
"321301","Prestons",1.45150207,2018,"Object to answering",120
"321302","Prestons Park",2.62418734,2018,"Object to answering",48
"321400","Strowan",1.43506914,2018,"Object to answering",156
"321500","Fendalton",0.92187576,2018,"Object to answering",90
"321600","Waitikiri",1.8652376,2018,"Object to answering",138
"321701","Mairehau North",2.09360401,2018,"Object to answering",150
"321800","Bush Inn",0.83923852,2018,"Object to answering",141
"321901","Awatea North",0.57378648,2018,"Object to answering",123
"322000","Upper Riccarton",0.52084836,2018,"Object to answering",96
"322100","Malvern",0.99002204,2018,"Object to answering",105
"322200","Rutland",0.98657505,2018,"Object to answering",129
"322300","Sockburn South",2.4867035,2018,"Object to answering",27
"322400","Deans Bush",1.25176771,2018,"Object to answering",102
"322500","Wigram North",0.76780466,2018,"Object to answering",21
"322600","Holmwood",1.12947848,2018,"Object to answering",99
"322700","Wharenui",0.83895559,2018,"Object to answering",138
"322800","Wigram West",0.45881382,2018,"Object to answering",60
"322900","Awatea South",1.51153406,2018,"Object to answering",36
"323000","Merivale",1.1053346,2018,"Object to answering",165
"323100","Mairehau South",1.38628177,2018,"Object to answering",249
"323200","Mona Vale",0.54774603,2018,"Object to answering",78
"323300","Riccarton West",0.62319042,2018,"Object to answering",135
"323400","Shirley West",1.63080287,2018,"Object to answering",288
"323500","Middleton",1.90127118,2018,"Object to answering",12
"323600","Wigram South",0.39907136,2018,"Object to answering",48
"323700","Queenspark",1.12076012,2018,"Object to answering",237
"323800","St Albans North",0.63729004,2018,"Object to answering",138
"323900","St Albans West",0.68131177,2018,"Object to answering",129
"324001","Burwood North",2.44232683,2018,"Object to answering",138
"324100","Wigram East",0.31144401,2018,"Object to answering",33
"324200","Riccarton Central",0.39834822,2018,"Object to answering",3
"324300","Oaklands West",1.7004521,2018,"Object to answering",153
"324400","Riccarton South",0.54475456,2018,"Object to answering",162
"324501","Halswell West",3.82246872,2018,"Object to answering",153
"324502","Halswell South West",2.76917412,2018,"Object to answering",12
"324600","Shirley East",1.6966166,2018,"Object to answering",165
"324700","Broken Run",0.4224295,2018,"Object to answering",24
"324800","St Albans East",0.67550283,2018,"Object to answering",150
"324900","Hagley Park",2.19063181,2018,"Object to answering",6
"325000","Hillmorton",2.91663383,2018,"Object to answering",174
"325100","Parklands",1.80330429,2018,"Object to answering",327
"325200","Riccarton East",0.20811648,2018,"Object to answering",54
"325301","Edgeware North",0.43269826,2018,"Object to answering",99
"325302","Edgeware South",0.58156988,2018,"Object to answering",123
"325400","Aidanfield",1.68180528,2018,"Object to answering",174
"325500","Tower Junction",1.07762403,2018,"Object to answering",6
"325601","Burwood South",1.20982813,2018,"Object to answering",210
"325700","Christchurch Central-West",0.69261486,2018,"Object to answering",36
"325800","Christchurch Central-North",0.77783865,2018,"Object to answering",135
"325900","Richmond North (Christchurch City)",1.16625168,2018,"Object to answering",168
"326000","Waimairi Beach",0.58128936,2018,"Object to answering",87
"326100","Addington West",0.55338273,2018,"Object to answering",135
"326200","Ōtakaro-Avon River Corridor",6.14156053,2018,"Object to answering",6
"326301","Oaklands East",1.07530943,2018,"Object to answering",282
"326400","Addington North",0.43431408,2018,"Object to answering",-999
"326500","Dallington",0.82692659,2018,"Object to answering",183
"326600","Christchurch Central",0.71392632,2018,"Object to answering",3
"326701","Hoon Hay West",1.63331722,2018,"Object to answering",270
"326800","Richmond South (Christchurch City)",0.80285169,2018,"Object to answering",129
"326900","Spreydon West",1.02698731,2018,"Object to answering",234
"327000","Christchurch Central-East",0.713461,2018,"Object to answering",75
"327100","Christchurch Central-South",1.25047261,2018,"Object to answering",21
"327200","North Beach",1.98879631,2018,"Object to answering",300
"327301","Halswell North",2.05049305,2018,"Object to answering",84
"327400","Addington East",0.56803048,2018,"Object to answering",189
"327500","Avondale (Christchurch City)",1.24942943,2018,"Object to answering",213
"327600","Spreydon North",1.21379292,2018,"Object to answering",264
"327700","Hoon Hay East",1.82288026,2018,"Object to answering",213
"327800","Avonside",0.81029719,2018,"Object to answering",159
"327901","Stanmore",0.4244136,2018,"Object to answering",111
"327902","Linwood Central",0.6531878,2018,"Object to answering",186
"328001","Halswell South",1.48484898,2018,"Object to answering",135
"328100","Sydenham Central",1.21275694,2018,"Object to answering",18
"328200","Spreydon South",0.72390111,2018,"Object to answering",183
"328300","Rawhiti",1.93569459,2018,"Object to answering",252
"328400","Wainoni",1.52023674,2018,"Object to answering",213
"328500","Linwood North",0.85758256,2018,"Object to answering",234
"328600","Aranui",1.41641313,2018,"Object to answering",363
"328700","Sydenham West",0.4879434,2018,"Object to answering",81
"328800","Lancaster Park",1.11558368,2018,"Object to answering",18
"328900","Phillipstown",0.93343529,2018,"Object to answering",261
"329001","Kennedys Bush",9.8799575,2018,"Object to answering",42
"329002","Halswell South East",2.42200796,2018,"Object to answering",9
"329100","Somerfield East",1.22917186,2018,"Object to answering",210
"329200","Somerfield West",1.18118102,2018,"Object to answering",252
"329300","Linwood East",0.91202451,2018,"Object to answering",195
"329400","Sydenham North",0.48374012,2018,"Object to answering",102
"329500","Hoon Hay South",0.79564515,2018,"Object to answering",141
"329600","Charleston (Christchurch City)",0.36094017,2018,"Object to answering",105
"329700","Sydenham South",0.55424994,2018,"Object to answering",156
"329800","Bexley",0.8988086,2018,"Object to answering",234
"329900","Waltham",0.58710881,2018,"Object to answering",126
"330000","Westmorland",5.55755482,2018,"Object to answering",111
"330100","Woolston North",1.29547608,2018,"Object to answering",252
"330200","New Brighton",1.76100287,2018,"Object to answering",255
"330300","Cashmere West",2.38117827,2018,"Object to answering",171
"330400","Bromley South",1.23983588,2018,"Object to answering",249
"330500","Ensors",0.87364424,2018,"Object to answering",174
"330600","Beckenham",0.87659434,2018,"Object to answering",123
"330700","Bromley North",6.23196997,2018,"Object to answering",6
"330800","St Martins",1.04554127,2018,"Object to answering",177
"330900","Opawa",0.81402411,2018,"Object to answering",75
"331000","Woolston West",0.51495309,2018,"Object to answering",117
"331100","Woolston East",1.27549919,2018,"Object to answering",231
"331200","Huntsbury",1.36532629,2018,"Object to answering",129
"331300","Cashmere East",2.33093321,2018,"Object to answering",192
"331400","Hillsborough (Christchurch City)",1.64399525,2018,"Object to answering",180
"331500","Woolston South",2.40402831,2018,"Object to answering",45
"331600","Port Hills",44.45657468,2018,"Object to answering",3
"331700","South New Brighton",2.76709094,2018,"Object to answering",252
"331801","Brookhaven-Ferrymead",2.28328895,2018,"Object to answering",72
"331900","Heathcote Valley",4.20438132,2018,"Object to answering",177
"332000","Mount Pleasant",2.47749941,2018,"Object to answering",222
"332100","Redcliffs",1.84723048,2018,"Object to answering",126
"332200","Governors Bay",3.2375304,2018,"Object to answering",60
"332400","Clifton Hill",2.56197921,2018,"Object to answering",96
"332501","Lyttelton",4.51779321,2018,"Object to answering",210
"332700","Sumner",2.63991901,2018,"Object to answering",222
"332801","Teddington",47.41681444,2018,"Object to answering",12
"332901","Diamond Harbour",3.0179633,2018,"Object to answering",108
"333000","Inland water Lake Ellesmere/Te Waihora South",0,2018,"Object to answering",-999
"333100","Banks Peninsula South",371.61097987,2018,"Object to answering",117
"333201","Banks Peninsula Eastern Bays",368.03099542,2018,"Object to answering",27
"333300","Akaroa Harbour",162.13967937,2018,"Object to answering",57
"333500","Akaroa",2.02993523,2018,"Object to answering",60
"333600","Craigieburn",3407.52486377,2018,"Object to answering",6
"333700","Torlesse",414.27830129,2018,"Object to answering",102
"333800","Glenroy-Hororata",644.25688708,2018,"Object to answering",81
"333901","Glentunnel",157.1677914,2018,"Object to answering",99
"334001","Darfield",17.58052885,2018,"Object to answering",213
"334100","Kirwee",97.1889994,2018,"Object to answering",108
"334200","Bankside",359.56312382,2018,"Object to answering",135
