"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0411","0411","Vimioso",2011,4185,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4144,99.02,41,0.98,,,,481.37,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0412","0412","Vinhais",2011,8017,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",7950,99.16,67,0.84,,,,694.61,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0501","0501","Belmonte",2011,5555,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5369,96.65,186,3.35,,,,118.75,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0502","0502","Castelo Branco",2011,45132,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",43219,95.76,1913,4.24,,,,1438.08,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0503","0503","Covilhã",2011,42249,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",40565,96.01,1684,3.99,,,,555.57,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0504","0504","Fundão",2011,23949,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",23194,96.85,755,3.15,,,,700.14,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0505","0505","Idanha-a-Nova",2011,8215,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",8059,98.1,156,1.9,,,,1416.07,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0506","0506","Oleiros",2011,5165,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",5120,99.13,45,0.87,,,,471.09,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0507","0507","Penamacor",2011,4934,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",4802,97.32,132,2.68,,,,563.61,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0508","0508","Proença-a-Nova",2011,7057,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",6950,98.48,107,1.52,,,,395.39,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0509","0509","Sertã",2011,13153,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",12877,97.9,276,2.1,,,,446.73,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0510","0510","Vila de Rei",2011,2944,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2868,97.42,76,2.58,,,,191.55,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0511","0511","Vila Velha de Ródão",2011,3025,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",2943,97.29,82,2.71,,,,329.9,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0601","0601","Arganil",2011,10206,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",9783,95.86,423,4.14,,,,332.84,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0602","0602","Cantanhede",2011,30045,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",29049,96.68,996,3.32,,,,390.86,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0603","0603","Coimbra",2011,112501,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",102298,90.93,10203,9.07,,,,319.39,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
"PT","pt-municipality-caop2021","municipality","pt-municipality-caop2021:0604","0604","Condeixa-a-Nova",2011,13005,"population resident aged 15 and over with a stated religion response: INE indicator 0006396 Total minus Não resposta",12330,94.81,675,5.19,,,,138.67,,,"ine-censos-2011-indicator-0006396|dgt-caop-2021","universe_age15plus;denominator_stated_response;non_response_excluded;category_detail_changes_across_waves"
