"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-NWT","TW-NWT","New Taipei City",2020,4030954,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",40356,,,,1084,2.6892,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TPE","TW-TPE","Taipei City",2020,2602418,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",11278,,,,783,3.0087,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TAO","TW-TAO","Taoyuan City",2020,2268807,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",22337,,,,466,2.0539,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TXG","TW-TXG","Taichung City",2020,2820787,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",70353,,,,1240,4.3959,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TNN","TW-TNN","Tainan City",2020,1874917,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",126936,,,,1842,9.8244,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-KHH","TW-KHH","Kaohsiung City",2020,2765932,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",169648,,,,1750,6.327,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-ILA","TW-ILA","Yilan County",2020,453087,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",51124,,,,731,16.1338,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-HSQ","TW-HSQ","Hsinchu County",2020,570775,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",6088,,,,277,4.8531,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-MIA","TW-MIA","Miaoli County",2020,542590,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",33791,,,,413,7.6116,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-CHA","TW-CHA","Changhua County",2020,1266670,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",77060,,,,943,7.4447,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-NAN","TW-NAN","Nantou County",2020,490832,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",35309,,,,605,12.326,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-YUN","TW-YUN","Yunlin County",2020,676873,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",79806,,,,832,12.2918,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-CYQ","TW-CYQ","Chiayi County",2020,499481,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",77868,,,,787,15.7564,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-PIF","TW-PIF","Pingtung County",2020,812658,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",67304,,,,1292,15.8984,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TTT","TW-TTT","Taitung County",2020,215261,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",13308,,,,505,23.4599,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-HUA","TW-HUA","Hualien County",2020,324372,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",7547,,,,467,14.3971,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-PEN","TW-PEN","Penghu County",2020,105952,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",7595,,,,207,19.5371,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-KEE","TW-KEE","Keelung City",2020,367577,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",7660,,,,294,7.9983,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-HSZ","TW-HSZ","Hsinchu City",2020,451412,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",6969,,,,213,4.7185,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-CYI","TW-CYI","Chiayi City",2020,266005,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",7937,,,,213,8.0074,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-KIN","TW-KIN","Kinmen County",2020,140597,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",18997,,,,201,14.2962,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-LIE","TW-LIE","Lienchiang County",2020,13279,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",5667,,,,71,53.4679,,,"2020-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-NWT","TW-NWT","New Taipei City",2021,4008113,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",40455,,,,1073,2.6771,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TPE","TW-TPE","Taipei City",2021,2524393,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",11134,,,,805,3.1889,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TAO","TW-TAO","Taoyuan City",2021,2272391,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",22416,,,,476,2.0947,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TXG","TW-TXG","Taichung City",2021,2813490,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",65761,,,,1193,4.2403,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-TNN","TW-TNN","Tainan City",2021,1862059,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",126595,,,,1849,9.9299,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-KHH","TW-KHH","Kaohsiung City",2021,2744691,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",169923,,,,1745,6.3577,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-ILA","TW-ILA","Yilan County",2021,450692,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",51944,,,,738,16.3748,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-HSQ","TW-HSQ","Hsinchu County",2021,575580,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",7586,,,,294,5.1079,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-MIA","TW-MIA","Miaoli County",2021,538178,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",32735,,,,411,7.6369,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-CHA","TW-CHA","Changhua County",2021,1255330,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",76822,,,,939,7.4801,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-NAN","TW-NAN","Nantou County",2021,484897,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",35171,,,,592,12.2088,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
"TW","tw-county-2024-geoboundaries-adm1","county_city","tw-county-2024-geoboundaries-adm1:TW-YUN","TW-YUN","Yunlin County",2021,670132,"MOI household-registration year-end resident population, statis yearbook table 02-01 (人口年齡分配), both-sexes grand total for the county/city.",80724,,,,836,12.4752,,,"2021-12-31","MOI administrative register of registered temples (寺廟) and churches (教會堂); count of registered places at year-end from statis yearbook table 06-01 (各宗教教務概況). Not an OpenStreetMap or point-in-time site extraction.","moi-statis-06-01-general-conditions-of-religions-2016-2025|moi-statis-02-01-population-by-age-2016-2025|geoboundaries-gbopen-twn-adm1-9469f09","administrative_religion_register;registered_temples_and_churches_not_census_affiliation;place_count_is_moi_register_not_osm;followers_are_registered_temple_followers_only_from_2014;county_city_on_geoboundaries_adm1;national_reconciliation_exact"
